Start,End,Speaker,Text
0:04:38,0:04:40,Cristina,"O sea, está interesado en la animación."
0:04:40,0:04:40,Cristina,Sí.
0:04:40,0:04:44,Cristina,"Entonces, pero, like, no lo hice."
0:04:44,0:04:46,Cristina,Él no hizo las creaciones.
0:04:46,0:04:55,Cristina,"No sé si, like, casi me pareció como no sabía lo que hacer."
0:04:55,0:04:59,Cristina,"Y entonces como estaba tratando de, like, avoid."
0:04:59,0:05:04,SPEAKER_03,Creo que también tiene como dificultad con la motricidad.
0:05:04,0:05:06,SPEAKER_03,Y le cuesta hacer cosas que requieren ese trabajo.
0:05:06,0:05:11,SPEAKER_03,"Entonces cuando hizo Mario, Ángela hizo el 90% de Mario."
0:05:11,0:05:11,Cristina,Sí.
0:05:11,0:05:12,SPEAKER_03,Todos esos detalles.
0:05:12,0:05:15,SPEAKER_03,"Y él decía como, y luego yo llegué al final y él me dijo,"
0:05:15,0:05:17,SPEAKER_03,tú termina de hacer esto y yo pongo los botones.
0:05:17,0:05:20,SPEAKER_03,Que eran como todos circulantes.
0:05:20,0:05:23,SPEAKER_03,Entonces creo que necesita.
0:05:23,0:05:24,SPEAKER_03,Sí.
0:05:24,0:05:26,SPEAKER_03,Ese alguien que ayude.
0:05:26,0:05:28,SPEAKER_08,"Me dijo, no te pongas en el cafeterio."
0:05:28,0:05:29,SPEAKER_08,"Entonces, OK."
0:05:29,0:05:31,None,Lo siento.
0:05:31,0:05:33,Cristina,Yeah.
0:05:33,0:05:35,Cristina,"That's interesting, too"
0:05:35,0:05:37,Cristina,that you've noticed that.
0:05:37,0:05:42,Cristina,"Porque como lo más que él quiere trabajar con plastilina,"
0:05:42,0:05:46,Cristina,"like, no quiere crear su sistema solar."
0:05:46,0:05:46,Cristina,You know?
0:05:46,0:05:50,Cristina,"For how much he wants to be working with clay,"
0:05:50,0:05:53,Cristina,"with the air dry clay, with the Play-Doh."
0:05:54,0:05:56,Cristina,"When it comes down to making a product,"
0:05:56,0:05:57,Cristina,That that's what's really hard for him.
0:05:57,0:06:01,Cristina,"I almost wonder if, it's making me kind of think that maybe."
0:06:01,0:06:04,Cristina,"For him it's like,"
0:06:04,0:06:08,Cristina,he recognizes that he needs the practice of working with his hands.
0:06:08,0:06:13,Cristina,"but that he's like, I'm not ready for it to be"
0:06:13,0:06:14,Cristina,for my final project.
0:06:14,0:06:15,Group,Yeah.
0:06:15,0:06:16,Cristina,Because I still need practice.
0:06:16,0:06:19,Cristina,I'm not ready for someone to see my work that I've created
0:06:19,0:06:20,Cristina,with my hands.
0:06:20,0:06:20,Cristina,You know?
0:06:20,0:06:22,Patricia,No sé si eso tiene sentido.
0:06:22,0:06:22,Patricia,Sí.
0:06:22,0:06:23,?,"He had a little book, he was working on."
0:06:23,0:06:24,?,What was that?
0:06:24,0:06:26,?,"Él vino y dijo, mira, lo que yo voy a hacer."
0:06:26,0:06:29,Patricia,"It was like with the plasti, with different animals."
0:06:29,0:06:32,Cristina,"Yeah, It was the instructions from the air dry clay."
0:06:32,0:06:33,Cristina,He unfolded it
0:06:33,0:06:35,Cristina,and then he folded it back together.
0:06:35,0:06:37,None,And he was like look how good I did it.
0:06:37,0:06:38,None,I was like yeah.
0:06:41,0:06:43,Cristina,He's like look what I want to work on.
0:06:43,0:06:44,Cristina,"Yeah, he was showing me."
0:06:44,0:06:46,Cristina,"He was like, look, I can see how we can make the Earth."
0:06:46,0:06:48,Cristina,And I was like we already made it already
0:06:48,0:06:49,Cristina,I mean I already have an earth.
0:06:49,0:06:56,Belén,He tends to be the one who's always using negative words
0:06:56,0:06:57,Belén,to whatever he does.
0:06:57,0:07:03,Belén,And he tends to compare... whatever he wants to do with
0:07:03,0:07:04,None,someone else's.
0:07:04,0:07:09,Belén,So he's kind of stuck in that phase
0:07:09,0:07:13,Belén,What worries me is that he doesn't take the chance
0:07:13,0:07:17,Belén,"like the risk, to do something."
0:07:18,0:07:22,Patricia,I mean we don't know what experiences he's had.
0:07:22,0:07:26,Cristina,"And I do feel like me, doing a lot of that work for him,"
0:07:26,0:07:28,Cristina,doesn't actually help him.
0:07:28,0:07:30,Cristina,"That's at the end of the day, like..."
0:07:30,0:07:32,Patricia,"With thinking but not with, the fine motor skills."
0:07:32,0:07:33,Cristina,"Right. And well,"
0:07:33,0:07:36,Cristina,What does that do for his confidence?
0:07:36,0:07:40,Cristina,"Al final de la día, es como, ¿sabes?"
0:07:40,0:07:43,Cristina,"In the moment I was so focused, like,"
0:07:43,0:07:46,Cristina,on trying to... Well and just trying to help him get there.
0:07:46,0:07:50,Cristina,But then I also got five hours of sleep last night and it's my
0:07:50,0:07:52,Cristina,"and it's my, y'know,"
0:07:52,0:07:53,SPEAKER_00,ninth hour of teaching.
0:07:53,0:07:56,Cristina,At the end of the day I don't have as much patience
0:07:56,0:07:57,Cristina,as I did at the beginning.
0:07:58,0:07:59,Cristina,That's also part of it
0:07:59,0:08:00,Cristina,That's a reality.
0:08:00,0:08:02,Cristina,Yeah
0:08:02,0:08:04,Cristina,It's been a long day.
0:08:04,0:08:05,Cristina,Yeah and that's what happens.
0:08:05,0:08:06,Cristina,"But you know,"
0:08:06,0:08:09,Cristina,I was trying to get him to do it
0:08:09,0:08:12,Cristina,"and he just like, he wanted to play with the air dry clay."
0:08:12,0:08:13,Cristina,I don't know
0:08:13,0:08:15,Cristina,And I was like wait this is what we have to do.
0:08:15,0:08:16,Cristina,"We did our best,"
0:08:16,0:08:17,Cristina,we have something..
0:08:17,0:08:18,Cristina,But...
0:08:18,0:08:20,Joe,I thought it looked pretty good.
0:08:20,0:08:23,Cristina,I mean even when we used to do more writing
0:08:23,0:08:26,Patricia,he takes a while and he's very stuck
0:08:26,0:08:28,SPEAKER_01,"on like oh I made the J wrong, I'm going to do it again."
0:08:28,0:08:29,SPEAKER_01,He has a lot of that perfectionism
0:08:29,0:08:31,Cristina,you can call it.
0:08:31,0:08:33,Patricia,Now we know that word
0:08:33,0:08:33,Cristina,Yeah.
0:08:33,0:08:36,Cristina,I wonder too if it just comes from like
0:08:36,0:08:39,Cristina,he can see what the kids around him can do.
0:08:39,0:08:42,Cristina,And like this is a new environment for him.
0:08:42,0:08:44,Cristina,So it's like for us it's like
0:08:44,0:08:47,Cristina,"of course, it's going to take you time to"
0:08:47,0:08:50,Cristina,be able to do all of these things.
0:08:50,0:08:53,Cristina,"But for him it's like, it causes a lot of stress."
0:08:53,0:08:56,SPEAKER_01,"Maybe it's also what type of support he gets at home,"
0:08:56,0:08:58,SPEAKER_01,because I still remember the whole left hand right hand thing.
0:08:58,0:09:00,Cristina,Yeah.
0:09:00,0:09:03,Patricia,"And the stories that we've heard from him,"
0:09:03,0:09:07,Patricia,That he's experiencing things that worry him at home.
0:09:07,0:09:10,Patricia,"And like today also Janina, I don't know if you know this story,"
0:09:10,0:09:13,Patricia,"but she told me that she was in the other school that is in,"
0:09:13,0:09:16,Patricia,Dos Puentes building.
0:09:16,0:09:18,Patricia,"Yeah, en el edificio de los Puentes."
0:09:18,0:09:19,SPEAKER_08,Yeah.
0:09:20,0:09:24,Patricia,She said I couldn't write my name
0:09:24,0:09:25,Patricia,so the teacher hit me.
0:09:25,0:09:26,Patricia,Yeah.
0:09:26,0:09:27,Patricia,So they took me out of the school.
0:09:27,0:09:29,Patricia,The teacher was suspended.
0:09:30,0:09:31,Joe,But they took her out of the school?
0:09:31,0:09:33,Patricia,Yeah but the damage is done.
0:09:33,0:09:35,Patricia,Yeah they took her out of the school
0:09:35,0:09:36,Patricia,to this school.
0:09:37,0:09:39,Patricia,I mean the teacher was suspended.
0:09:39,0:09:40,Patricia,When was this?
0:09:40,0:09:43,Patricia,"Dice que su hermano estaba aquí,"
0:09:43,0:09:44,Patricia,"la otra, y ella estaba allí,"
0:09:44,0:09:46,Patricia,"pues sería el primer año de la escuela, ¿verdad?"
0:09:46,0:09:47,SPEAKER_00,Porque ella lleva aquí.
0:09:47,0:09:48,SPEAKER_00,"No, Janina."
0:09:48,0:09:52,Patricia,"No, disculpe, cambié a Janina."
0:09:52,0:09:57,Patricia,"Because I was thinking that we don't know everything that they come with, to us."
0:09:57,0:10:00,Patricia,"Sometimes we see the conseqeuences, but we don't know."
0:10:00,0:10:02,Patricia,Yeah.
0:10:02,0:10:03,Patricia,No but she's safe. She's at wheels now.
0:10:03,0:10:05,Patricia,They're very happy.
0:10:05,0:10:06,Patricia,But you know the damage is done.
0:10:06,0:10:07,Patricia,Yeah.
0:10:07,0:10:08,Cristina,He did.
0:10:08,0:10:13,Cristina,"I also like, something that like... I don't know.  I don't know if this means anything."
0:10:13,0:10:15,Patricia,I think it's totally true.
0:10:15,0:10:17,Patricia,It sounded like she was telling me.
0:10:17,0:10:21,Patricia,I don't think a child would make that up.
0:10:21,0:10:23,?,I've heard this story too. So I don't know.
0:10:23,0:10:25,Patricia,Yeah I think this story is true.
0:10:25,0:10:27,Patricia,Somebody was nearby saying that that was true.
0:10:27,0:10:29,Patricia,I think it probably existed.
0:10:29,0:10:32,SPEAKER_07,Kids interpret sometimes.
0:10:32,0:10:35,SPEAKER_07,It's just like I don't know. It's just so tricky.
0:10:35,0:10:38,Patricia,I mean the teacher was suspended.
0:10:38,0:10:43,Patricia,I believe it. The teacher was desperate that she couldn't write her name.
0:10:43,0:10:45,Patricia,But you know these are important stories for us to hear.
0:10:45,0:10:46,SPEAKER_07,Can you imagine Nowadays hitting a child?
0:10:46,0:10:48,Patricia,Nowadays? this was like yesterday!
0:10:48,0:10:49,SPEAKER_07,That's what I'm saying.
0:10:49,0:10:51,SPEAKER_07,"Maybe she did like, ""come on come on come on."""
0:10:51,0:10:52,SPEAKER_07,"It's like ""oh the teacher hit me."""
0:10:52,0:10:54,SPEAKER_07,"No, no sé."
0:10:54,0:10:55,SPEAKER_07,"Como, I don't know."
0:10:55,0:10:58,SPEAKER_07,"Just like, in this environment,"
0:10:58,0:11:03,SPEAKER_07,"where we're afraid to give a hug without anybody having witnesses,"
0:11:03,0:11:08,SPEAKER_07,that somebody would just hit a child in the hand for writing.
0:11:08,0:11:10,Belén,It can be just like
0:11:10,0:11:15,Belén,the end of a series of events that end up like that.
0:11:15,0:11:17,Belén,I've seen it like that.
0:11:17,0:11:22,?,They sit them in chairs and tape them
0:11:22,0:11:23,SPEAKER_02,¿Cuándo?
0:11:23,0:11:25,?,"Sí, when I was a teacher, sí."
0:11:25,0:11:27,?,Las diez años atrás.
0:11:27,0:11:28,Patricia,"No, no."
0:11:28,0:11:29,Patricia,Oh my god.
0:11:29,0:11:31,Patricia,That was a million years ago.
0:11:31,0:11:34,Patricia,I witnessed worse things in Spain growing up.
0:11:34,0:11:37,Patricia,And then as an adolescent I was in a orphanage.
0:11:37,0:11:38,Patricia,¿Cómo se llama?
0:11:38,0:11:39,Patricia,¿Un orfanato?
0:11:39,0:11:40,Patricia,Orphanage.
0:11:40,0:11:41,Patricia,Orphanage.
0:11:41,0:11:43,Patricia,Horrible horrible things.
0:11:43,0:11:48,Patricia,"I never want to be in the religion thing, because these were nuns."
0:11:48,0:11:49,SPEAKER_09,Just horrible.
0:11:49,0:11:52,SPEAKER_09,When I was in middle school
0:11:52,0:11:53,SPEAKER_09,I had a band class where a professor got mad
0:11:53,0:11:57,SPEAKER_09,and threw one of the music stands.
0:11:57,0:12:00,SPEAKER_09,He got mad at the band and just threw it and broke it.
0:12:00,0:12:02,SPEAKER_09,Well that's trying to break something.
0:12:02,0:12:03,Patricia,"No, pero..."
0:12:04,0:12:06,Patricia,He's not a child.
0:12:06,0:12:08,Patricia,"No, pero sí..."
0:12:08,0:12:11,Patricia,I've seen thwoing things on the floor
0:12:11,0:12:12,Patricia,No but in front of the children.
0:12:12,0:12:15,SPEAKER_00,It's going to make students believe that they can behave like that.
0:12:15,0:12:19,Cristina,Well it's also going to make them things they can throw something at me.
0:12:19,0:12:20,SPEAKER_01,It's a threat.
0:12:20,0:12:21,SPEAKER_01,It's scary.
0:12:22,0:12:23,SPEAKER_01,"No, yo he visto cosas que son como,"
0:12:23,0:12:24,SPEAKER_09,It's like right next to them.
0:12:24,0:12:26,Patricia,y no están de acuerdo con el tiempo.
0:12:26,0:12:32,Patricia,We have to always remember that children are watching constantly everything we do
0:12:32,0:12:34,Patricia,and how we react.
0:12:34,0:12:36,Patricia,And if we say something nasty to a child
0:12:36,0:12:38,Patricia,they will say something nasty to that child too.
0:12:38,0:12:40,Patricia,This happens a lot with children with disabilities.
0:12:41,0:12:43,Patricia,"Teachers, how are you feeling?"
0:12:43,0:12:45,Patricia,"Well, Jada is tired."
0:12:45,0:12:47,Patricia,She's carrying another human being.
0:12:47,0:12:49,Patricia,I'm young.
0:12:49,0:12:50,Patricia,I'm here.
0:12:50,0:12:52,Patricia,How are you feeling about this?
0:12:52,0:12:57,Patricia,Being literacy and the writing being so different.
0:12:58,0:13:00,Patricia,I mean we did traditional writing too.
0:13:00,0:13:04,Patricia,The storyboard. With the images and the writing below.
0:13:06,0:13:10,SPEAKER_01,I think it's good that they have like Cristina was saying
0:13:10,0:13:15,SPEAKER_01,I think our curriculum is very rigid in a lot of ways
0:13:15,0:13:18,SPEAKER_01,and that you repeat the same format all the time.
0:13:18,0:13:24,SPEAKER_01,So just to expose different ways to access something and different ways to see
0:13:24,0:13:28,SPEAKER_01,writing or literacy.  I think that's really good.
0:13:28,0:13:30,SPEAKER_01,I think that's been very successful.
0:13:30,0:13:32,SPEAKER_01,It's good for them
0:13:32,0:13:34,SPEAKER_01,And they have a lot of time.
0:13:34,0:13:36,SPEAKER_01,"Yeah, Our days are very, very structured."
0:13:36,0:13:38,SPEAKER_01,There's not a lot of time for creativity.
0:13:38,0:13:40,SPEAKER_01,"Like the teachers,"
0:13:40,0:13:45,SPEAKER_01,"if we wanted to do a project of our own creation,"
0:13:45,0:13:48,SPEAKER_01,there's not a lot of time for that during the day.
0:13:48,0:13:50,SPEAKER_01,So it's nice to have that.
0:13:51,0:13:55,Patricia,"Not even at Wheels, but it's an expeditionary school."
0:13:55,0:13:58,SPEAKER_01,"No, I mean it's an expeditionary but that's the curriculum."
0:13:59,0:14:03,SPEAKER_01,We don't have a lot of flexibility in the day
0:14:03,0:14:07,SPEAKER_01,because everything is very planned out in terms of the timing.
0:14:10,0:14:12,SPEAKER_08,"I guess to piggyback off of that,"
0:14:13,0:14:14,SPEAKER_08,"oh, first my opinion."
0:14:14,0:14:16,SPEAKER_08,"I think it was,"
0:14:16,0:14:19,SPEAKER_08,"I think it was, yeah, like what Hannah was saying,"
0:14:19,0:14:22,SPEAKER_08,"I think it was good to give, to expose kids to"
0:14:22,0:14:26,SPEAKER_08,other forms of reading and writing
0:14:26,0:14:28,SPEAKER_08,"because even today, some of the kids were talking about"
0:14:28,0:14:32,SPEAKER_08,"how someone said, we don't even read that much"
0:14:32,0:14:35,SPEAKER_08,"there, but they are reading,"
0:14:35,0:14:37,SPEAKER_08,they just don't realize it.
0:14:37,0:14:40,SPEAKER_08,The only thing that I would reflect
0:14:40,0:14:43,SPEAKER_08,on and say maybe for the future is just
0:14:43,0:14:45,SPEAKER_08,to be direct and say maybe for the future is just
0:14:45,0:14:48,SPEAKER_08,and say we are thinking
0:14:48,0:14:50,SPEAKER_08,outside of the box with our learning.
0:14:50,0:14:52,SPEAKER_08,"This is maybe what you're accustomed to,"
0:14:52,0:14:55,SPEAKER_08,but reading and writing can also take other forms.
0:14:55,0:14:57,Patricia,can also take other forms.
0:14:59,0:15:01,Cristina,"I was thinking about that too. because Janina came up to me the other day,"
0:15:01,0:15:03,Cristina,"last week, on Wednesday I think,"
0:15:03,0:15:06,Cristina,"and was like, how come you call this the reading program?"
0:15:06,0:15:08,Cristina,I think it should be called the activity program
0:15:08,0:15:09,Cristina,because we do activities.
0:15:09,0:15:12,Cristina,"And I was like, Janina, when we go upstairs, and we're sitting all in the circle,"
0:15:13,0:15:15,Cristina,ask me that question because I want us to talk about it.
0:15:15,0:15:17,Cristina,because I want us to talk about it.
0:15:17,0:15:19,Cristina,And then we all came up here and we sat in the circle and I forgot about it
0:15:19,0:15:21,Cristina,and I forgot about it
0:15:21,0:15:23,Cristina,And we didn't talk about it.
0:15:23,0:15:25,Cristina,But I think you're right
0:15:25,0:15:26,Cristina,It's something that.
0:15:26,0:15:27,Cristina,I agree.
0:15:27,0:15:29,Cristina,"It's a connection that we talk about,"
0:15:29,0:15:31,Cristina,but not explicitly.
0:15:31,0:15:34,SPEAKER_08,"And I think today, because they were debriefing,"
0:15:34,0:15:37,SPEAKER_08,"they were like, oh, tomorrow's the last day,"
0:15:37,0:15:40,SPEAKER_08,"parents are coming, and everything, and then they were like,"
0:15:40,0:15:42,SPEAKER_08,"yeah, but we don't really do that much reading."
0:15:42,0:15:44,SPEAKER_08,"And I was just listening to them, but I was taking a note"
0:15:44,0:15:46,SPEAKER_08,"on like, what their"
0:15:46,0:15:48,SPEAKER_08,"perspective is,"
0:15:50,0:15:52,SPEAKER_08,"and I think in a way,"
0:15:52,0:15:54,SPEAKER_08,"that's kind of like,"
0:15:54,0:15:55,SPEAKER_08,"I want to say like,"
0:15:55,0:15:58,SPEAKER_08,"a compliment that they didn't even realize they were doing this work,"
0:15:58,0:16:00,SPEAKER_08,"but just going forward,"
0:16:00,0:16:02,SPEAKER_08,letting them know this is happening.
0:16:02,0:16:04,SPEAKER_08,"Because I think they're going home and they're like,"
0:16:04,0:16:05,SPEAKER_08,"""we're not even reading"""
0:16:05,0:16:07,SPEAKER_08,"But they are, you know?"
0:16:08,0:16:10,SPEAKER_07,"So maybe on that note,"
0:16:10,0:16:12,SPEAKER_07,"tomorrow, somebody's giving a presentation,"
0:16:12,0:16:14,SPEAKER_07,maybe be explicit
0:16:14,0:16:15,SPEAKER_07,about that to parents too.
0:16:15,0:16:16,SPEAKER_02,Like this is literacy.
0:16:16,0:16:17,SPEAKER_07,This is literacy.
0:16:17,0:16:18,SPEAKER_07,This is what we understand by reading.
0:16:18,0:16:19,SPEAKER_07,by reading.
0:16:20,0:16:22,SPEAKER_07,Because the structure of literacy
0:16:22,0:16:24,SPEAKER_07,is thinking about an idea
0:16:24,0:16:26,SPEAKER_07,"and expressing that idea, right?"
0:16:26,0:16:28,SPEAKER_07,It's communication.
0:16:28,0:16:30,SPEAKER_07,It's what I understand
0:16:30,0:16:32,SPEAKER_07,"from a text or a medium,"
0:16:32,0:16:33,SPEAKER_07,"whatever that may be, or"
0:16:33,0:16:35,SPEAKER_07,"how I tell stories,"
0:16:35,0:16:37,SPEAKER_07,how I communicate my ideas.
0:16:37,0:16:40,SPEAKER_07,There are different ways of communicating those ideas.
0:16:40,0:16:42,SPEAKER_07,"And in this program,"
0:16:42,0:16:44,SPEAKER_07,we explore these ways of exploring the ideas.
0:16:44,0:16:46,Patricia,"Would you, Pamina,"
0:16:46,0:16:48,Patricia,try to do that
0:16:48,0:16:50,Patricia,"brief transition at the beginning,"
0:16:50,0:16:52,Patricia,"like explaining, you know, we've been doing"
0:16:52,0:16:54,Patricia,"we've been doing in this program,"
0:16:54,0:16:56,Patricia,"like connecting, right, with the more traditional literacy."
0:16:56,0:16:58,Patricia,"I mean, we've done"
0:16:58,0:17:00,Patricia,a lot of traditional reading too.
0:17:00,0:17:02,Patricia,Yeah.
0:17:02,0:17:04,Patricia,"It's just that lately,"
0:17:04,0:17:06,Patricia,"in the last two projects, it has been"
0:17:07,0:17:09,Patricia,the stop motion where they created the
0:17:09,0:17:11,Patricia,"storyboard, but they did all that writing."
0:17:11,0:17:13,Patricia,It's a lot of writing with the focus on the problem.
0:17:13,0:17:15,Patricia,Do you have the samples?
0:17:15,0:17:17,Joe,"Yeah, we're going to have a table with all the storyboards."
0:17:17,0:17:19,Patricia,"So we have to remember not to take them,"
0:17:19,0:17:21,Patricia,because they are in this...
0:17:21,0:17:23,Joe,Yeah you're right.
0:17:23,0:17:25,SPEAKER_07,"I don't know if Tom will come, or like, hopefully,"
0:17:25,0:17:27,SPEAKER_07,I can invite Grace. Grace is like
0:17:27,0:17:29,SPEAKER_07,Grace is like a fourth grade teacher
0:17:29,0:17:31,SPEAKER_07,"that is now acting, like an admin for, like, she's stepping over, like,"
0:17:31,0:17:33,SPEAKER_07,For Maria.
0:17:33,0:17:35,Patricia,"Yes, I think Jada was going to send me the email."
0:17:35,0:17:37,SPEAKER_08,"Yeah, I'm going to send you her email."
0:17:37,0:17:39,SPEAKER_07,"So I can even tell her, like,"
0:17:39,0:17:41,SPEAKER_07,Yeah.
0:17:41,0:17:43,SPEAKER_07,"because it's true, I think,"
0:17:43,0:17:45,SPEAKER_07,"just like the kids will tell you,"
0:17:45,0:17:47,SPEAKER_07,"they will come and the parent will be like,"
0:17:47,0:17:49,SPEAKER_07,"you're in this after school because you're having issues with reading,"
0:17:49,0:17:51,SPEAKER_07,"and they'll be like, no, I'm not."
0:17:51,0:17:53,SPEAKER_07,I just play.
0:17:53,0:17:55,SPEAKER_07,"Yeah, yeah, excatly."
0:17:55,0:17:57,SPEAKER_07,"So, kind of to be like..."
0:17:57,0:17:59,Belén,"I think we were not explicit with that,"
0:17:59,0:18:01,Belén,because also we were not intentional with that.
0:18:01,0:18:03,Belén,I felt like we were just playing.
0:18:04,0:18:06,SPEAKER_03,Yeah we intended that.
0:18:06,0:18:08,SPEAKER_03,It's almost like now the reflection has come to the conclusion.
0:18:08,0:18:10,Belén,"Yeah, I feel like we started in a more traditional way,"
0:18:10,0:18:12,Belén,and then we found a way to have access
