Start,End,Speaker,Text
0:05:37,0:05:39,Joe,"He's a runner, so."
0:05:39,0:05:48,Patricia,"But that's okay, you know, we do want children in this space to feel they have some agency in choosing. Jeremy might be overlooking it at times."
0:05:48,0:05:51,None,"I was like, oh no. Yeah. Yeah. Yeah."
0:05:51,0:06:01,Patricia,Yeah. But it's interesting for us also to see how children maneuver the space and ask for things and try to make their interest happen.
0:06:01,0:06:11,SPEAKER_08,"But he's much more receptive to like, redirection now. Also because the children with him redirect like, some of the behavior."
0:06:11,0:06:30,Jada,"Jeremy? Yeah. He has a lot of trauma, so we think it's a trauma response. When he like, shuts down. Like, you know when I was saying Jeremy, Jeremy, Jeremy. You say his name like, five, six times and he just shuts down. We think it's because of like, trauma. So, it's something that we're working with."
0:06:30,0:06:36,SPEAKER_08,"But the children have been kind of like, bringing him in. Like, the second period was kind of funny. Like, yeah, yeah, yeah."
0:06:36,0:06:39,Jada,"Sometimes that works, sometimes it doesn't. So, if it's working, then it's great. For sure."
0:06:39,0:06:48,SPEAKER_08,"I think he feels like, pretty comfortable and I feel like because they're second periods perhaps, he also feels like, you know, hands are scratched."
0:06:48,0:06:50,Joe,That's it. Sorry.
0:06:50,0:07:09,SPEAKER_06,"And I also feel like, usually when we go downstairs to wait for him to his mom or her dad, we usually wait like, 10, 15 minutes and the three of us have been playing with him and those kind of things. So, I feel like, just connecting with him is also helpful. And Dariel."
0:07:09,0:07:30,SPEAKER_08,"Yes, but Dariel usually goes faster. But I feel like he's always been there to play a little. And today too, their chemistry was pretty good. Yeah, I know. And anything he needs, like, the kids will want to speak English to each other, like the second graders. But then I'm like, hey, he's here too. Like, let's try to also just speak in Spanish in general. But, so Dariel will always be that person to."
0:07:30,0:07:54,Cristina,"Yeah, well I think it also sometimes is helpful to have for them a purpose, like a reason why they have to be. You know, like a reason for them to speak Spanish. It's not just like, mean to us saying, like, you need to speak Spanish. But it's like, your friend. We need to include your friend, who's like here and wants to be part of the conversation. Like, that creates a very, you know, real reason versus just not. Fending something."
0:07:54,0:08:03,Joe,"Yeah. So, with Jeremy, your approach is, I'm just curious, like, you say his name several times to get his attention?"
0:08:05,0:08:54,Jada,"Sorry, that's a lot. But it's honestly, for right now, what we've been doing is just trying to get his attention. And then when we get his attention, we say, buddy, I've been talking to you. Like, did you hear me? And he'll say, no, I didn't, or something. So we just kind of just talk him through it. And that seems to work. I think he was like, also maybe a little overstimulated. And so. Today? Yeah, today. But he usually is in a different world. So it's constant redirections with him. Constant checking in with him. Even when the friends, which is why, it's good that it's happening, that the kids are talking to him. But even in class, the kids will go, Heddy's not listening to me. I'm talking to him, and he's just not listening. Yeah."
0:08:54,0:09:05,Joe,"I don't know if he were there the whole time when he was still at my station, but was there anything I did that you feel like might have overwhelmed him, or overstimulated him? No, not you, not like you. The way it was running, that could have been different for him."
0:09:05,0:09:15,Jada,It was just like an exciting thing. I don't think it was anything that was necessarily done incorrectly or anything like that.
0:09:15,0:09:18,Joe,"I was trying to get them excited, so it might have been."
0:09:18,0:09:26,Patricia,"Oh, but that's surprising, right? That he would leave something that, for me, seemed, I was anticipating this would be the most exciting part for the children."
0:09:26,0:09:33,Jada,"He, I don't know, it's kind of like, I don't know if he dissociates, or dissociates, or whatever."
0:09:35,0:10:03,Cristina,"And also maybe, I don't know, I feel like when when you've already been at a heightened emotional state, like even good things that bring you up can be overwhelming. It just gets overwhelming quickly. And so maybe that, just it was like, he got excited, which is generally a good emotion, but just for him, became too much to handle. You know, it just is what it is."
0:10:03,0:10:15,Joe,"I do think a part of it also was like, he didn't have the microphone the whole time. Like I was trying to get everybody's input, and I saw him kind of get frustrated. That's okay. It's okay, I never take it personally. No, no, yeah, and I don't think"
0:10:15,0:10:18,Patricia,He should have the microphone the whole time.
0:10:18,0:10:21,Joe,I'm just trying to assess how to best navigate it.
0:10:21,0:10:23,Patricia,"You've had enough, too."
0:10:23,0:10:30,Jada,"I think you did everything with all of the strategy and things that he was saying, I think it was justified, so."
0:10:30,0:10:52,Patricia,"He also might like to take his own, you know, to make decisions. It might be the one space where he can decide, I'm moving more freely, or I have choices. Like with Christina and I, we gave him the choice, do you want to work with Miss Christina or with me? And he chose Christina. And you know, it's hard to hear, but."
0:10:52,0:10:54,SPEAKER_04,"But it was also like, he played it really well,"
0:10:54,0:11:03,Cristina,"Because you were like, oh my God, really? Like you don't want to talk to me? He was like, and she was like, no, it's okay, I know. I know we're still friends, right? And he's like, yeah, yeah, yeah. It was a good bonding moment."
0:11:03,0:11:24,Patricia,"Yeah, yeah, it was a good bonding moment, and then he was shaking hands with me. It's fine, it's not that he doesn't, like he's making decisions and being a person, right? In that process, and trying it out and seeing how this works. You know, if you choose to go to another center. We did have, in the past, we had some time for children to choose to go to other centers."
0:11:24,0:11:25,Belén,Yeah.
0:11:25,0:11:30,Patricia,"So, you know, we were totally out of our space to do that."
0:11:30,0:11:34,Joe,"Yeah, it was no problem. It should have worked out."
0:11:34,0:11:37,Patricia,"So you just, I mean, right? You just allowed him, that's how you."
0:11:37,0:11:41,Joe,"Well, yeah, kind of. He didn't come back, and then we heard he was there."
0:11:43,0:11:46,SPEAKER_08,"Yeah, I was like, oh, I guess he left somewhere."
0:11:46,0:11:48,Joe,"Yeah, we knew he was accounted for somewhere."
0:11:49,0:11:59,Patricia,"Yeah, that worries me a little bit. Like at one point, he left the room too, which I followed him, because what worries me, I mean, I don't know how often he might disappear."
0:11:59,0:12:05,Jada,"He does it quite often, but he did ask. He asked somebody, I forget who he asked, to get water."
0:12:05,0:12:06,SPEAKER_00,"And I had a conversation with him,"
0:12:06,0:12:27,Jada,"Because he recently started sitting on the bathroom floor and just zoning out. And so we had a conversation, make sure you go to the water, come back, don't go to the bathroom, don't go to the floor, just come straight back. And that's when he saw you. I saw him see you, and I saw him see you. I saw you direct him, or not, like talk to him, and you went into the other room, and he was like, okay, he's fine."
0:12:27,0:12:28,SPEAKER_04,But I didn't know what was happening.
0:12:28,0:12:43,Patricia,"Don't leave the room by yourself, because we get scared, we don't know where you are. Oh, he was supposed to go with somebody? He was in our class. He was supposed to get water. He was coming from there, but he hadn't asked. No, he asked."
0:12:43,0:12:44,Joe,He asked one of us.
0:12:44,0:12:47,Patricia,He asked. He asked us. He came here? He was in our group.
0:12:47,0:12:49,Joe,"He was in my group, originally."
0:12:49,0:12:56,Patricia,"No, but this was when he was with us, and then he left again. Oh. He left again. And I don't think he has permission in that."
0:12:56,0:12:57,SPEAKER_01,"Yeah, he doesn't."
0:12:57,0:13:00,Patricia,"Yeah, because he was in my group, right, Christina? I don't know. At some point, I went out, followed him."
0:13:00,0:13:04,Cristina,"He was talking to me. He was talking to me the whole time in our group, so I don't think it was in our group."
0:13:04,0:13:13,Patricia,"Maybe not. He doesn't leave. At some point, I followed him. I have talked to him. He doesn't go far. Maybe he could ask for permission, but I followed him at some point, because he left."
0:13:13,0:13:17,Belén,"Maybe at the beginning, because we were playing. Too recent."
0:13:17,0:13:19,Jada,"Maybe he walks away in the snack. He walks away because he zones out, and he just walks away."
0:13:19,0:13:21,Patricia,"Yeah, maybe my ideas are, you know."
0:13:21,0:13:23,Jada,But he doesn't go far. Maybe it was in our group. A lot happened.
0:13:23,0:13:29,Belén,"He goes to the bathroom a lot. I understand him. I do the same. Sometimes my husband is talking to me,"
0:13:29,0:13:47,Patricia,"And I'm not listening. This happens. He always complains. Yeah. We have in my son's class, there's a boy that also leaves the classroom for the bathroom, and he disappears for two hours, and the teacher gets very worried. He needs a break. He has also a very complicated life. Yeah. But you know, we need."
0:13:47,0:14:16,Belén,"We have talked about this before, that at least on my impression, is that he's still adjusting to have a routine, and to learn the rules, and the procedures, and what is supposed to be done. So I think that sometimes he is on that mood. Like most kids, ask permission, follow the instruction. But sometimes he just."
0:14:18,0:14:37,Patricia,"I guess, I still don't know how much we can trust him. This is the issue. I would be happy if he goes by himself to the bathroom. But I also feel a little responsible. But if we think that we can trust him, yeah, totally fine. Especially if he had asked for permission."
0:14:37,0:14:47,Jada,"Yeah, he's gotten better at asking. Now he'll just ask to go one place, and go another place too. So we just kind of give him a break."
0:14:49,0:14:56,Patricia,"I mean, he can go back very quickly. He will be fine. It was not today. He was actually very responsive, he wouldn't say it, no."
0:14:56,0:15:11,SPEAKER_08,"Did you think that way, Steven? Yeah, I mean, I'm just seeing progress this semester, because I feel like he's more of one, not running away. Running is very different than walking around. He also has permission today to go scare the teacher next door."
0:15:11,0:15:12,Jada,"Oh yeah, he does."
0:15:12,0:15:20,SPEAKER_08,"How many times are you scaring someone? Yeah, and he asked for permission to do that. You know what I mean? It's like, how hilarious. But can I go scare my teacher?"
0:15:22,0:15:58,Cristina,"I do, I feel like I've seen progress with him. Yeah. Like I've seen, he's, and I think you're right. Like I think that, I mean, I don't know. I can't, I feel like I can't be the one to be like, oh, it's Trump. But like, I think it seems like there's just like a lot going on in that kid's head, and that he doesn't know what to do with, probably. But I feel like I've seen him kind of like, become a little bit more stable, or like a little bit more, I don't know. Yeah, he's like, he doesn't fight me as much, fight us as much on things, I think. Which has been good."
0:15:58,0:16:09,SPEAKER_06,"When we walk down, he doesn't run away, or, yeah, because the first week, he's gonna run. Right. Yeah."
0:16:09,0:16:10,Jada,We're gonna go use hands.
0:16:10,0:16:14,SPEAKER_06,"Yeah, then I was holding his hand to go down, now he's just walking next to me."
0:16:14,0:16:27,SPEAKER_08,"He plays, he knows that there's gonna be a play downstairs. Yes. He comes here, and then he's playing around, guesses the village, whatever that was, the shop, and then, guess what my pizza, what food I have in my, yeah."
0:16:27,0:16:36,Patricia,"That, the pizza looks so bad. He's like, should I throw it away? I'm like, well, it seems cold. He took another bite, and, well, just throw it away."
0:16:36,0:16:42,SPEAKER_08,"But he walks around and asks almost everybody. Yeah, yeah. What do you think is in my pizza? Like, what is it?"
0:16:42,0:16:48,Joe,"Yeah. Pizza de queso. So we're connecting. Yeah, Darielle came up to me, and I was like, it's cheese pizza. Yes, okay."
0:16:48,0:16:59,SPEAKER_04,"I was like, okay. So let's talk about today's learning session, and let's start with a star today. May I, at some point, you have to tell about your,"
0:16:59,0:17:02,Patricia,"The story of your tattoos. Yeah, I did tell you."
0:17:02,0:17:07,Joe,"Yeah, I was so happy. I didn't mean to make that a focus of today's lesson."
0:17:07,0:17:09,Patricia,"Well, they vary, you know, because you're wearing"
0:17:10,0:17:15,SPEAKER_04,"The same thing. Yeah, it was too hot. No, that's fine. You can wear those things, right? That's a very good moment."
0:17:15,0:17:19,SPEAKER_08,"Yeah. It was just so funny. Like, I think it's a really good thing."
0:17:19,0:17:23,Joe,We're all having fun. They're film rolls.
0:17:23,0:17:25,None,It's medium format film.
0:17:25,0:17:28,Joe,"So this one's a full roll, and this one's an empty roll."
0:17:28,0:17:29,Patricia,"Oh, so it's connected. I do think it's connected."
0:17:29,0:17:32,Joe,"Yeah. Yeah, it is connected. I guess I could have told it."
0:17:32,0:17:37,Patricia,"Yes, it's actually a good connection that they realize it's so important for you, and you're sharing this with them."
0:17:37,0:17:40,Joe,Maybe I'll bring it up in front of them.
0:17:40,0:17:42,?,I genuinely thought they were like cans or something.
0:17:42,0:17:58,Joe,"Yeah, no, everyone thinks they're something else. Campbell chicken soup or something. Campbell chicken soup. People thought, one time, Oh, no, that's a new thing. A cop thought I was military. He thought this was one, this was a one. I was like, no."
0:17:58,0:18:05,Cristina,"If anything, it looks like a two, because it's both. Yeah. Like in Roman numerals, a two. It's just very ancient."
0:18:05,0:18:06,None,"Like nowadays, we don't see these."
0:18:06,0:18:11,Joe,"Yeah, we don't see those. I'm part of the first battalion of Roman legions."
0:18:11,0:18:16,Belén,"Well, you can ask them to guess what they are."
0:18:16,0:18:17,Joe,Yeah.
0:18:17,0:18:21,Belén,"And tell them. What do you think, and if they're connected."
0:18:21,0:18:33,Patricia,"I could tell them. Yeah, that would be a good guess and find out. So, Joe, I want to hear about your group and the learning that you saw. Should we look at the movie first or after?"
0:18:33,0:18:41,Joe,"I'll talk about it first, and then we can. Okay, okay. Yeah. So, I want to hear what you guys think of how the up here with the whole group went."
0:18:41,0:18:42,None,I thought it went pretty well.
0:18:42,0:18:53,Joe,"But in the small group who were there, the hardest part was definitely getting them to agree on different things that they were proposing."
0:18:54,0:18:56,None,"But once they had, like once I was like,"
0:18:56,0:19:52,Joe,"Okay, you've suggested a dog, you've suggested a cat. Let's do a dog and a cat. They started to be like, oh, and they could have a treat. And like the cat gets a treat. And then Kaylee suggested maybe they're fighting over a treat and they have to share it. And then someone else was like, no, no, no. They each get a treat of their own. And then I started to move on. Like, okay, we know the stories about a dog and a cat. Where is this taking place? Then they were like, it's at a park. And then they were like, okay, so the dog goes across the slide, or down the slide. And they have the monkey bars. It came together as we went. But Israel was upset that we didn't put a, at first he was upset that we didn't put a human character and he wanted a human character. But then, and he was, he's the one that made the dog. And he kept saying it's really ugly, stuff like that. He's right."
0:19:52,0:19:55,Belén,"Oh, that's why he wanted to draw a dog."
0:19:55,0:19:57,Joe,"Yeah, so did you practice it with him later?"
0:19:57,0:20:35,Belén,"Oh, we talked about it. So he saw me that I was drawing a dog for Kelsey. And he was really mad that I was able to draw with Kelsey, not with him. I said, okay, let's sit down and I'll show you how I did it. So we sat down and I explained that it's not that I made it, I just copied it. So we talk about copying things, like inspiring us. So we have the, and we did, because I did it with Kelsey, we did half and half. I did the main form of the dog. And then made all the little details."
0:20:35,0:20:40,Joe,"The features. Yeah. Did you look up something online and copy from that? Yeah, yeah, yeah."
0:20:40,0:20:51,Belén,"We had a picture of a dog I put there and I just did. And then we did a little spelling, because he wanted to write my name and his name as the authors."
0:20:52,0:20:58,Joe,"Yeah, so after we finished, because I was kind of trying to rush to the next animation, we didn't end up having time for it."
0:20:58,0:21:11,None,"But at the end, he kept, he was trying to draw another dog and was saying it's ugly. And I was like, I don't think, I kept telling him, we just need to practice, I don't think it's ugly. Like the first dog I drew I thought was ugly too."
0:21:11,0:21:24,Joe,"I asked him, do you want me to draw a dog? And I drew one very quickly. And he was like, oh, it looks great. And I was like, well, the first one I drew wasn't great. But that still prompted him to start drawing more."
0:21:24,0:21:34,Belén,"Yeah, I told him the same. He just kept practicing. I don't know how to draw dogs. I just know how to copy them. Without the image, I wouldn't be able to do that."
0:21:34,0:21:47,Joe,"After I drew my little sketch, he copied that one and then he did another one of his own. But I think from the beginning to the end, he understood at least that he had gotten better, whether or not he still thought his dogs were ugly."
0:21:48,0:22:01,Patricia,"Yeah, that's the artistic part, right? Trying to imagine how a dog looks like and trying to, like that's artistic process. I don't want to take away, right, you're not the patient."
0:22:01,0:22:06,Joe,"Right, you don't want to guide them too much. But I was asking him questions like,"
0:22:06,0:22:07,None,What do a dog's ears look like?
0:22:07,0:22:17,Joe,"Are they pointy or are they flopping down? And he was like, I'm thinking of something to think about. But as you can see, his dog doesn't have ears."
0:22:18,0:22:45,Belén,"We talk about the shapes. Because he was worried of doing it. So what I did, we talk about the shapes that he could see on the drawing. So now he's like, oh, okay, this is a circle. Yeah, so we start with a circle. And the ears look like what? Say they look like hot dog bread. They're completely round, they're hot dog. Oh, yeah."
0:22:45,0:22:46,Patricia,This is from the one they were looking at.
0:22:46,0:22:51,Belén,"Yeah, the internet. But I'm giving those names to the shapes. Yeah, I get it."
0:22:51,0:22:55,Patricia,Those are the shapes. The survival strategy.
0:22:55,0:23:08,Cristina,"I do feel like, I get it. When I was a kid, I would get so frustrated when my drawings didn't look the way that I thought they would in my head. So just like, it's hard. That's all."
0:23:08,0:23:24,Joe,"Yeah, and so Kelsey was there. She drew the cat. And he was comparing, Israel was comparing his dog to her cat. I was saying, well, she's practiced drawing a cat a lot then. And she was saying that Kaylee's perfect."
0:23:24,0:23:25,None,Kaylee's perfect at everything.
0:23:25,0:23:32,Joe,"Her teacher thinks she's perfect. And Kaylee was like, no, what are you talking about? I'm not perfect. I was like, no one is."
0:23:32,0:23:33,Patricia,"Who said that, Israel?"
0:23:33,0:23:48,Joe,"No, Kelsey was saying that Kaylee is perfect at everything. And I was like, no one's perfect at everything. We had a small conversation about, practicing makes you better, but nobody's ever perfect at anything."
0:23:49,0:23:50,None,But you wanna watch it?
0:23:50,0:23:51,Patricia,Yeah.
0:23:51,0:23:53,Joe,"Yeah, I'm a big dog. It's five seconds long."
0:23:55,0:23:56,None,Oh!
0:23:57,0:24:02,Joe,"Yeah, so they also wanted to throw the treats in the garbage at the end, rather than having to eat them."
0:24:02,0:24:05,Patricia,"Again, then I'll. Wow."
0:24:07,0:24:10,Joe,"So they go over the monkey bars, over the slide."
0:24:11,0:24:16,Patricia,"Aw, that's so cute. Beautiful. And I don't think that dog is ugly."
0:24:16,0:24:20,Joe,I don't think so either. I think it's clear that it's a dog.
0:24:20,0:24:29,Patricia,"And it's a person's sketch, right? And if he doesn't draw, just from his mind, start drawing, then he would never feel like my dog's are beautiful."
0:24:29,0:24:49,Joe,"He was also drawing the Apple logo at one point, because he had a laptop in front of him. Oh, my. And I was telling him, he was like, it doesn't look like that one. I was like, yeah, no, but it's more interesting. I've seen that one all over. I see that one everywhere, all over the world. But that one, that one's different, that one's unique. And he was like, yeah, but it's ugly."
0:24:49,0:25:13,Belén,"Yeah, I told him that he, like the idea of drawing was for him to practice, because drawing is difficult, and you need to know your forms, and because we did a lot of erasing, and then you have to erase and redo it, and it's okay, and then you can try again, again, and again. The more practice, the better you get."
0:25:13,0:25:20,Joe,"Yeah. But also, sometimes ugly things are good art. Are good art, yeah."
0:25:20,0:25:34,Patricia,"That's good. Thousands of doughnuts for ugly. You know, they are, but with abstract art, sometimes at the beginning, it's very relative, right, what we like or not."
0:25:35,0:25:40,Cristina,There's a book. I didn't get that. Could you try again? Yeah. I'm not talking to you.
0:25:40,0:26:10,Jada,"I think, I can't remember what it is in English. Why do I want to say the dot? Or something? Peter Reynolds. Peter Reynolds. And ish. Is it that or ish? Both books, but ish. Okay, okay. I think it's ish in the main character is making a drawing, and they crumble it up, and throw it to the floor, and do it again, throw it to the floor, and do it again, throw it to the floor. It's about perspirance and not giving up. So maybe if you guys want to have her read that."
0:26:10,0:26:16,None,"Well, not you guys, but like. Yeah. If you want to read it. It's a reading tweet. The whole, like."
0:26:16,0:26:17,Jada,"And the students, yeah."
0:26:17,0:26:24,Cristina,"And it's like, it's called ish because the kid is like, well, it looks like a dog ish. Oh, I like that."
0:26:24,0:26:29,Jada,"And it looks like a ish. They have it in Spanish, casi. We read it in Spanish. We read casi."
0:26:29,0:26:30,SPEAKER_01,Oh my gosh.
0:26:30,0:26:36,Jada,Is it from the show? The character name? I don't know what the character's name was. I can't remember. Yeah.
0:26:36,0:26:40,Joe,Casi un perro. If we want to use that for the.
0:26:40,0:27:07,Patricia,"But it is really getting into that with art. You just, at the beginning, you just don't enjoy it because you feel so bad at it. And you're always like judging your own versus somebody else that is much better. But like my daughter started drawing and painting when she, during the pandemic, she had never done it before. And yeah, in the beginning, she felt very uncomfortable. But she ended up creating a portfolio two years later for LaGuardia. She got in to find arts because of her art."
0:27:08,0:27:09,None,And she never felt very comfortable.
0:27:09,0:27:11,Patricia,And she started spending hours.
0:27:11,0:27:13,SPEAKER_01,And Peter Rangel.
0:27:13,0:27:19,Patricia,"So if we can get them to just enjoy giving that process. I mean, I think that's a beautiful dog."
0:27:19,0:27:24,Joe,"It's so unique. Yeah, I think just like continuing to reinforce the message of keep practicing."
0:27:26,0:27:38,None,And also that message of ugly things aren't bad art. They're just different. And sometimes people like that more. It looks like an original Israel piece.
0:27:38,0:27:53,Joe,"It's not like anything anyone else would draw. And like seeing the value in that. As long as we all have that same like messaging, I think. Because they're not gonna just stop being like, it's ugly. That goes throughout high school."
0:27:55,0:28:45,SPEAKER_06,"But I feel like he needs, I was just thinking last week when we were in meeting, that he said something like, para hacer esto se necesita mucha paciencia. Me encanta. And like, yo no tengo paciencia. And then you keep talking to him, then he's like, oh, okay. And I was telling him, do you remember when we did, with Manuel, like the process of something? And I remember he drew a lime tree or something like that. And I told him, you have like a lot of patience doing that. And he was great. And he was like, oh, yeah. And then he was like, okay. And then he kept knitting. And after a little bit, he said like, tengo que tener paciencia. Me encanta."
0:28:45,0:28:46,SPEAKER_01,It works.
0:28:46,0:28:50,SPEAKER_06,"Yeah, so I feel like he needs that push at the beginning. And then."
0:28:50,0:29:09,Patricia,"Especially with these children, I don't know why it just works so wonderfully to remind them, well, this is learning. This is important for us. You want to be learning. You want to ask for more opportunities to learn. Or why are we, what is bilingual? Being bilingual, you ask that question today. It's an important question to remind them. It's not that they don't know, but to remind them."
0:29:09,0:29:23,Joe,"Did the connection make any sense? The connection I was trying to make between like different languages of storytelling and being bilingual in general. I don't know if that, I spent enough time on that. But I was trying to connect."
0:29:23,0:29:25,Patricia,Different ways of narrating.
0:29:25,0:29:28,Joe,Yeah. I might have used the wrong.
0:29:29,0:29:38,SPEAKER_08,"I feel like I got it. Like as an adult. But I don't know, maybe some kids probably did. Yeah. Some maybe not. As long as it made sense."
0:29:38,0:29:39,Cristina,"No, it did."
0:29:39,0:29:44,Patricia,"It was that because they're bilingual, they don't have two ways of narrating."
0:29:44,0:29:47,Joe,"Yeah, I was thinking like storytelling in the way."
0:29:47,0:29:51,SPEAKER_01,"The phone. Yeah, the way that they gave. Images of otakon. Yeah, different."
0:29:51,0:29:55,Joe,That's one language of storytelling. Whereas animation is another language of storytelling.
0:29:55,0:30:01,Patricia,"Yeah, you said there are multiple languages. And we can get you this. I don't know."
0:30:01,0:30:02,SPEAKER_01,I don't know.
0:30:02,0:30:06,Patricia,I didn't make the connection immediately. But now that you're backing up.
0:30:06,0:30:09,Joe,Hopefully that'll happen. I was focusing on what are the different things
0:30:09,0:30:16,Patricia,I'm trying to write it down. It's not that important. So what's the learning that you saw in your group today?
0:30:16,0:30:55,Joe,"I'd say the big part was Israel. Seeing that growth in him of coming from like, it's ugly and I give up to, it's ugly but it's better than the last one. He didn't say that, but it seemed to be more of his attitude at the end. And I think doing the, they learned a lot of patience, or at least became more patient as they went along with on the floor there. Because at first they were like, okay, we want to move it over there. And I'm like, no, if you do it fast, it's not gonna, the animation isn't gonna work. So I had to do a few photos for them."
0:30:56,0:30:58,Patricia,"I see because to move it to this side,"
0:30:58,0:31:04,Joe,"You have to take all these pictures. Okay, it's there. Yeah, but it's the, yeah, they understood."
0:31:04,0:31:10,Patricia,"The delaying the rework, which is so important for academic learning. Yeah."
0:31:10,0:31:25,Joe,"How's that? Yeah, and then they even understood at the end that like, in order to make them get to the trash can fast, they don't just jump over there, but they do go faster. They're not like doing the same speed"
0:31:25,0:31:29,Patricia,"They were doing the first time. Oh, because they're sliding down?"
0:31:30,0:31:37,Joe,"Just like when they jumped up onto the slide, or like different moments, they were like, yeah, they're jumping, so they go faster."
0:31:38,0:31:39,Patricia,And they had that idea.
0:31:39,0:31:41,Joe,"They had logic to it, but yeah."
0:31:44,0:31:48,SPEAKER_06,"Maybe we can show them tomorrow, that was the beginning, so they can see what."
0:31:48,0:31:54,Patricia,"We can show them. Yeah, what they did. This is great. This is two groups."
0:31:54,0:31:55,Joe,One group.
