Start,End,Speaker,Text
0:11:15,0:11:24,Patricia,"What did you mean from Puerto Rico? We have such a diversity here. He's great. Expertise from all these different countries. Caribbean, Latin America, Europe."
0:11:25,0:11:30,None,"I've read a message about our manager. Oh, no, you did what?"
0:11:30,0:11:57,Patricia,"I don't know anything about it. But the level of work, yes, but she's a doctor. Yeah, they're doing a lot of research. Very theoretical work. Well, and Andrea was with me at ARA. We have a paper at ARA. We all went to, many of the teachers here went to NYSAVE. With Belinda and me, we had a paper together for NYSAVE. We're finishing the paper, but we had a presentation. That was fun, no?"
0:11:57,0:11:58,Group,Yeah.
0:11:58,0:12:03,Patricia,NYSAVE experience. Belén is from Chile.
0:12:04,0:12:07,Belén,"Yeah, I'm also finishing this year."
0:12:07,0:12:12,Patricia,"The EDM, finishing her inquiry project right now. Yeah. EP project."
0:12:12,0:12:17,Baird,"Yeah, I'm doing my project on reflective practices. Reflective practices."
0:12:17,0:12:19,Belén,Yes. And all the day.
0:12:22,0:12:35,Patricia,"Yeah, she works as a technologist at Teachers college, so she brings that expertise, the technology. Yeah. Expertise. Both her husband and her are educators, so we're very lucky to have them."
0:12:35,0:12:36,None,"Yes, a lot of intense discussion,"
0:12:36,0:12:44,Patricia,"So education, of course. He's helped us a lot, mutually. Angela, do you want to say hello?"
0:12:44,0:12:56,Angela,"Yes, I mean, we follow your, I mean, because the kids were showing. And yeah, I'm in the same program. This semester, I'm at Castlebridge School."
0:12:56,0:13:01,Baird,"Oh, I know, because that's where I took my school. The Brooklyn, yeah."
0:13:01,0:13:18,Angela,"Do you need to go on this? I saw one of the teachers who used to work at Castlebridge, and he works extensively at this, but I think he's retired, but his children went to the same. He's a very, another man, he told me that they've learned how to ride bicycles in the hallway at the school."
0:13:18,0:13:36,Baird,"Is that false? Look, the retired, the principal recently left after being here for a long time. Yes, she retired a year or two ago. Yeah, Anna Allenbrook, and she really loves the bicycles, so she got bicycles for everyone. And they got the street in front, so they taught everyone. They ride their bicycles at recess at Hammersmith Park."
0:13:36,0:13:39,Angela,"Yeah, their bicycles, I heard at Castlebridge, were you not?"
0:13:39,0:13:41,Patricia,"Yeah, and they went swinging every week."
0:13:41,0:13:45,Baird,"Yeah, that's for Brooklyn Bicycles, too. Yeah, we were going swimming. Ice skating."
0:13:48,0:14:03,Angela,"Yeah, and so it's been a lot of learning, because it's such a different type of curriculum. A lot of stuff we've kind of been experimenting here. And yeah, it's been very interesting to be in that context."
0:14:04,0:14:11,Patricia,"Yeah, Castlebridge, you walk from Castlebridge. It's also nearby, before we got excluded. 15 minute walk."
0:14:11,0:14:17,Baird,"Yeah, yeah, 15 minutes or so. I've never visited, I've just heard so much about it from Brooklyn Musical, and I keep attempting to visit."
0:14:17,0:14:20,Patricia,"Yeah, Angela knows a lot about the community. She was one."
0:14:20,0:14:31,Angela,"Apparently, they used to do some acting and play work. Yeah, I think they've stopped, like with the pandemic, coming back from the pandemic. I don't know, probably a few soft plays and all that."
0:14:31,0:14:49,Paulina,"No, because they have the community singing. Every Monday, everybody joined to sing in the cafeteria. So as parents and families, like drop off the children, everybody stayed, and the music teacher brought the keyboard and everybody projected the lyrics of the songs. Some kids were playing instruments, and everybody sang K through fifth."
0:14:50,0:14:56,Angela,"That still happens. But I think in the kindergarten and first grade classes, they used to have acting and play theater."
0:14:56,0:15:01,Paulina,"Oh yeah, I was in fourth, fifth. I was in the fourth, fifth grade."
0:15:01,0:15:03,Angela,"So, but I don't see it anymore."
0:15:03,0:15:11,Paulina,"But there's certainly the progressive schools nearby, and that of the bilingual schools, like they're the most progressive."
0:15:11,0:15:27,Patricia,"Yeah, the bilingual schools tend to be more traditional. I think it's the only bilingual school that is progressive. Julie was more in the progressive side, but the funding, there was a lot of funding for bilingual schools, so she embraced bilingualism."
0:15:27,0:15:30,Paulina,"So she came from CPE, CPE's yeah, from Central Park."
0:15:30,0:15:31,Baird,"That's a progressive, yes."
0:15:33,0:15:41,Patricia,"She's great. She presented at my Saturday. This year, they invited her. She was one of the keynotes. The day before we were there."
0:15:41,0:15:42,Paulina,"Oh, because, yeah."
0:15:44,0:15:45,Patricia,And Joe?
0:15:45,0:16:15,Joe,"Hi, I'm Joe. I'm from Massachusetts originally. The unicorn, you know. Yeah, I mean. Yeah. I started learning Spanish in second grade, stopped studying in college, but now it's all coming back to me. I taught in Manchester, New Hampshire last year as a city year, as an assistant teacher. That was a pretty bilingual setting. Here, I'm in the art ed program, finishing my first year in my master's. What else..."
0:16:19,0:16:25,Patricia,"He likes to experiment with technology, like arts and technology. Yeah. A lot. That's my focus."
0:16:25,0:16:29,Angela,It's been a great asset. The kids really love Joe. Yeah.
0:16:29,0:16:29,Joe,"I mean, they love all of us, but."
0:16:29,0:16:31,Angela,"No, he's the fan favorite."
0:16:31,0:16:41,Joe,"Did you hear today, when we said we only have four sessions left, Isabel turned to me, I know she was just messing with me, but she was like, the only one I'm gonna miss here is Joe. I was like, what did you just say?"
0:16:41,0:16:52,Cristina,"She was like, I'm so excited for fifth grade when I don't see you anymore. I was like, thanks Isabel, that makes me feel so good. And she was like, I know. Although, never mind, you never know. Yeah, you never know when I'm gonna come back around."
0:16:52,0:16:54,Paulina,"You may see me your teacher next year. Yeah, yeah, yeah."
0:16:54,0:16:55,Cristina,You may see me every day.
0:16:55,0:16:56,Andrea,Yeah.
0:16:57,0:17:33,Patricia,"Yeah, so very interesting today. I know it feels rushed, right? Because we're trying to move the children forward, but they need so much support, I think. Almost one on one. Part of it is that they're using our phones. And I was using Belén's phone with Isabela, and then Belén left, and the phone kept, because Isabela was dropping the phone, and this and that, so it kept locking. So I was looking for Belén all over the place. And then I shake the phone too much, and it was like calling the police, and like, oh my God, no. No. Like, it must be an alarm that it has an abused shape."
0:17:33,0:17:35,Paulina,Yeah. I think five times or so.
0:17:35,0:17:44,Joe,"Oh, yeah. It activates like an emergency power. It might have also been the tripod, because if you hold both the power and the volume button for a long time, like the way that it's grabbed the phone, it helps."
0:17:44,0:17:58,Belén,"Yeah, yeah. And she was trying to use the, because they have a remote control, so she was, she wastes a lot of time doing that. Instead of just pressing with the finger, she wanted to use the remote control."
0:17:59,0:18:01,Joe,The tripods come with a remote control.
0:18:01,0:18:03,Cristina,Oh.
0:18:03,0:18:15,Patricia,"Yeah. It could be a learning experience in itself if we were to have the time to explore how to use these remotes, because all the tripods came with these remotes."
0:18:15,0:18:20,Belén,I was not sure if the battery was working or was well positioned.
0:18:20,0:18:23,Patricia,Apparently we have to download something. Absolutely.
0:18:23,0:18:26,Belén,"It didn't, because it has like a little light."
0:18:26,0:18:31,Patricia,"Yeah, you can turn it on. But with that, it didn't work. I think you have to download."
0:18:31,0:18:33,Joe,"Yeah, they give you to download an app to connect it, or I don't know."
0:18:33,0:18:37,Cristina,"I think I read that you have to download something, but I also think it works through Bluetooth."
0:18:37,0:18:38,Joe,Yeah.
0:18:38,0:18:39,Cristina,Right?
0:18:39,0:18:41,Patricia,So we might have to connect it through Bluetooth.
0:18:41,0:18:49,Angela,"But I think it takes, I hid it purposely last week. Because I just."
0:18:49,0:18:51,Joe,"Well, you got the remote to work? No, no, I just hid it."
0:18:51,0:18:52,Patricia,"No, because they might."
0:18:52,0:18:53,Joe,"Yeah, yeah, yeah."
0:18:53,0:18:55,Patricia,Isabella focused on the remote.
0:18:55,0:19:00,Joe,"Yeah, she went and found it in the box. We didn't give it to her. She went and put it in the boxes."
0:19:00,0:19:11,Patricia,"It's this balance of following what they want, but at the same time getting a little movie done, because we want them to have something to showcase to their family when they come."
0:19:11,0:19:44,Cristina,"Yeah, on that note, I did spend the entire time with Jeremy, we didn't do a single thing for the animation. But I think that it was worthwhile, because he was really interested in books. Like, I've never seen this kid before, like express that much interest in books before. He was trying to read books in English, and he had me translating them. So I read aloud an entire book that had been written in English, and I just was translating on the spot."
0:19:44,0:19:45,Patricia,Jeremy?!
0:19:45,0:20:22,Cristina,"Yeah, I donated a very good job of translating it. But he helped me a little bit. And then he started talking about outer space, and the sun, and he was telling me that there's such thing as a blue sun, it's like a bigger, and so we looked it up, it is a real thing, that there's these super suns that are blue. So we were learning about that, and then we read, he started reading to me one of the non-fiction science books about the solar system. It was lovely. I had never seen him sit and read for that long before. It was great."
0:20:22,0:20:23,?,That can be his movie.
0:20:23,0:20:25,Paulina,"Yeah, could we make a movie of that?"
0:20:25,0:20:27,Joe,A big blue star. A big blue star.
0:20:27,0:20:31,Patricia,Yeah. That or photographs of him reading.
0:20:31,0:20:31,Cristina,Yes.
0:20:31,0:20:40,Patricia,"And we do the little movie would be his photographs reading. Photos reading. We can be creative and do something different. I mean, yeah, we could do the blue moon."
0:20:40,0:20:43,Joe,"I like the blue moon. I don't want to give him the idea, no matter what. He has to come up with it."
0:20:43,0:20:47,Angela,On YouTube he was searching. He watches a lot of YouTube videos.
0:20:47,0:20:52,Cristina,"Yeah, he must have found some of them on YouTube. I was like, I didn't know that. He was like, oh."
0:20:56,0:21:12,Patricia,"Well, it's interesting. For him, we have to figure out how to, so that he has something to show at the end, but it doesn't have to be the same as the others. And that's great that he's reading books in English. He arrived recently to the country."
0:21:12,0:21:23,Cristina,"I mean, he wasn't really reading. He was reading in Spanish really well. He didn't really read any English. But he asked me to read the English and then translate it for him. Which even that was like."
0:21:23,0:21:25,Joe,But he looked like reading along with you.
0:21:25,0:21:37,Cristina,"Yeah, and he identified some words. He could find teacher. But yeah, but it was really, I don't know. It was really sweet."
0:21:37,0:21:42,Patricia,"Yeah, yes, being interested in the books. Right, because at the beginning we saw a lot of rejection."
0:21:42,0:21:47,Cristina,"He had so many questions for me. I was like, I don't know, we have to look it up. So we're looking up all these things on the phone about outer space. I don't know."
0:21:47,0:21:54,Patricia,"It's great. Yeah, so you're learning together and how to capture that in the movie. Maybe tomorrow you can continue."
0:21:54,0:22:01,Paulina,"Yeah, focusing on him. Nice for him too because I gather during the school day, there's so many times that you have to say no to him."
0:22:01,0:22:02,Cristina,Yes.
0:22:02,0:22:22,Paulina,"Because he just wants to be and do. Right, and the environment of the least that you can do is be and do what you want. So it must have felt nice for him to just like, can we read this? Sure, can we do this? Yeah, but also all serve the purpose. He didn't know it, but it was fun."
0:22:22,0:22:53,Cristina,"Yeah, and that's why I was like, really, I didn't want to say, the thought crossed my mind of like, there is something else that he's supposed to be doing, but I just was like, this kid hears all day, I'm sure. And I know in our program, spends a lot of time hearing, like, no, you have to do this. No, you can't do that. You need to do this. Come back over here because you should be over here. And so I just was like, I don't wanna, I don't know, I was like, this is such a beautiful moment where he's like showing interest in something that we can like explore and I didn't wanna stop that."
0:22:53,0:22:57,Paulina,"That was really nice that you followed that thread of interest, you know? Kind of what I've done as far as, thank you."
0:22:57,0:22:59,Cristina,It was really fun.
0:22:59,0:23:00,Patricia,That's good.
0:23:00,0:23:03,Cristina,"So anyway, but also thanks, guys, because I feel like also that it's like."
0:23:03,0:23:18,Belén,"Yeah, I saw you and I wanted to take pictures, but well, I didn't. They're fun. No, I don't know if any of the others that I saw you and the two of you were so into like a little world and I was like, okay."
0:23:18,0:23:25,Cristina,"But it like, you know, that stuff like can only, those moments can only happen when like, I don't know, when there's not like crises happening. You know, like it takes..."
0:23:25,0:23:27,Patricia,"When, yeah, division of labor, right?"
0:23:27,0:23:28,Cristina,The division of labor.
0:23:28,0:23:32,Patricia,Exactly. Taking care of the other children and helping. It can happen on Tuesday. It can happen on Tuesday.
0:23:32,0:23:33,Cristina,It can happen on Tuesday.
0:23:33,0:23:44,Paulina,"Yeah, yeah. It can happen on Tuesday. Once you have to wear. But also like if you had planned it, I'm sure you wouldn't have gone. It wouldn't have been the same. No, you know. It was spontaneous. It came from him and you kind of indulge into that journey."
0:23:44,0:23:50,Cristina,"So I have a little voice memo recording of him reading. I'll put it. Yeah, I'll put it."
0:23:52,0:23:54,Joe,I forgot to use the voice recorders today.
0:23:56,0:25:02,Patricia,"I have one with Isabel. I wanted to have us think a little bit about the literacy that we, what does it mean to be literate in this context that we are working in? Like what do we need to know? Like what's the meaning making and the process that we follow to express something through this mode that we're doing? We read something. The teachers were not there, but on Friday we read an article that focused on the transfer, the transmediation. They used a different term from Chris. But basically the transmediation, moving from mode to mode. With kind of a similar meaning making. But going from the storyboard that they drew and wrote and the ideas that they have in their minds, also based on their previous experience with the flat version of the movie, to now creating this 3D. So I don't know if you have any insights about what literacy means in this context and also that process of transmediation."
0:25:02,0:25:47,Joe,"Not so much about the process of transmediation, but like as far as like using the camera today, Isabel was helping a lot with ISIS and JDM and making this project. And I was asking her to explain why she kept moving the camera. Like, okay, why are we looking down now? And she explained it in terms of like, well, that's what I want you to see. And I feel like that, I don't know, seems like a simple example, but she's talking about like the language of camera movement, like literacy of how to, of operating a camera and understanding what's intended by something when a camera moves on screen. You're trying to point someone towards something else."
0:25:47,0:26:48,Patricia,"Yes, I think that we want her to tell this story through the, by moving the clay pieces, right? Create the story that way. She wants to tell this story with the camera, like moving the camera around. So there's a tension there, because I was trying to tell her, let's not move the camera, because the point of the tripod is so that the camera is still, and you move the rest. But she had glued her pieces. So at one moment we were like, okay, now let's tell this story through the movement of the pieces. But she's like, well, I can't move anything, because it's all glued. She had to, I'm like, well, let's unglue some of this. She actually removed the ball, and she was moving it, but then she didn't want to see her fingers there. So there was so much learning going on. So I tried to use my pen, stuck it on the ball, and she was capturing it this way. And she got it that way. But then she went back to, okay, now I want this character to say hi. So she wrote hi, and then she moved the camera to capture the hi."
0:26:48,0:27:03,Joe,"She did writing last time too, the first time we did animation. She wrote some final message, with like, I don't know, that's all, I don't know, an ending phrase, and brought it up to the camera as a final slide."
0:27:03,0:27:04,Paulina,And she finished?
0:27:04,0:27:08,Joe,"This was the other one, no, months ago. I don't think she's done with this one yet."
0:27:08,0:27:12,Patricia,We have a movie. We have a movie with the ball.
0:27:12,0:27:13,Belén,Yeah.
0:27:13,0:27:14,Patricia,We can pass it around.
0:27:14,0:27:14,Joe,We want it to continue.
0:27:14,0:27:33,Paulina,"Because I've seen these videos on TikTok of somebody who grabs a painting, like a classic painting, and does a funny dialogue. And the movement goes, like focusing on each character in the painting, zooming out and in. So maybe she has a sense. You know, she can still put voices, and be focused and twist the camera."
0:27:33,0:27:35,Cristina,I'm kind of afraid that's her vision.
0:27:35,0:27:43,Paulina,"You know, so it's like, hello, and then you see somebody, like the dog in the corner is talking, and then you can move to the, so maybe there's still a way around it too."
0:27:45,0:27:56,Joe,"And that camera movement is like its own part of the film language. That like we aren't, we didn't teach or like address ourselves, but she's like discovered it on her own, I feel like."
0:27:56,0:27:59,Angela,"I mean, she's on TikTok all the time, I'm sure."
0:27:59,0:28:00,Joe,Yeah.
0:28:00,0:28:04,Angela,"And I remember the first project she did, it was very avant-garde, I would say."
0:28:04,0:28:21,Joe,"Yeah, she put her shelf, like it was the, I don't know if you saw the Plexiglas set up that we have with the one that you're using today, and she like stuck her head in there. Last time, and today, again, she was like, okay, whose face is going at the end of this? And Isis was like, okay, and then didn't like the photo, so they deleted it."
0:28:21,0:28:26,Angela,"She broke the fourth wall, right? Which is very untraditional, but it was very like,"
0:28:26,0:28:33,Joe,Very avant-garde. The fourth wall is like when you address yourself in film. A filmmaker in the film. You show yourself.
0:28:33,0:28:36,Angela,Kind of like a big hat to the audience.
0:28:36,0:28:41,Manuel,"And break the fourth wall. Like when a character like addresses the audience in a movie, it's like breaking the fourth wall."
0:28:41,0:28:44,Joe,"Yeah, if you've seen Deadpool."
0:28:44,0:28:46,Patricia,"Yeah, all the time."
0:28:46,0:28:47,Joe,"Heh, the kids probably..."
0:28:47,0:28:54,Patricia,"Yeah, but this is their, they've seen this, this is their experience, right? They've seen this in movies. Yeah."
0:28:54,0:29:03,Joe,"They have that language, even. Another thought is on like, literacy examples just from today. Just like, as far as manipulating the clay."
0:29:06,0:29:06,Baird,Sorry.
0:29:06,0:29:10,Patricia,"It's right on TV, watch this. Okay. I'm sorry."
0:29:10,0:29:12,Cristina,Sorry. No worries.
0:29:12,0:29:48,Joe,"When Aliyah was manipulating the clay, in her story, someone was eating cake. And I just saw her like very, like particularly like taking a piece out of the ball of clay that was the cake. And someone had a bite. It was like sticking it on people's faces. As like, while they're eating it. It's like, yeah. I don't know. I thought that was a good example of like, the minutiae, minute details that are being manipulated to tell a story. Even though, in all honesty, in the photos you can't tell that there's a little piece taken out. But it mattered to her to do that as part of the story."
0:29:50,0:30:01,Patricia,"Yeah, sometimes it's not captured just with the technology that we have, right? The message that we want to communicate. Like I don't think I can read the word that Isabella wrote, even though she took the camera and."
0:30:01,0:30:01,Joe,The focus maybe.
0:30:01,0:30:06,Patricia,"Because it's in green, it's on cardboard, so that. I don't think you can see it."
0:30:06,0:30:18,Joe,"But if you had a longer series of lessons on this, they would watch their animations and then they would be like, okay, next time I need to make sure that's in focus and in frame. When I have a word for it."
0:30:18,0:30:23,Patricia,"Yeah. It's a learning process. Sorry, Cristina."
0:30:23,0:30:34,Cristina,"I just, Andrea was just telling me that Jeremy also had said some things to her about his things that are happening at home. She was like, I'm glad that you did."
0:30:34,0:31:12,Andrea,"When we were eating the snack downstairs, he was very sad and he told me something happened at my house. And then he just shared, so saying that I was happy that he got done one-on-one attention. He said that the mom and the dad were fighting and the dad was hitting the mom. And then she was trying to defend herself and she did something with love and she hit him. And now he cannot walk. He said something like, """"ahora camina como borracho"""" no, like she said that he hit him in the leg."
0:31:12,0:31:13,Paulina,"Oh, because he feels that way."
0:31:13,0:31:20,Andrea,"No, no, no, no, no, no, no, no, no, no, no, no, no. Like drunk, like, yeah, but now he said it was."
0:31:20,0:31:21,Belén,The leg.
0:31:21,0:31:24,Patricia,"The leg, yes. This is not the dad."
0:31:24,0:32:12,Andrea,"No, I think this is the dad. Oh, the actual dad? No, I think this is the stepfather. Yeah, and, or I don't know, stepfather, whatever it is. Yeah, we know the relationship. And he said that he was scared and that what he did is ask him if he was okay. And that he was very sad. And then he, like his eyes, it was like he was going to cry and he hugged me and I hugged him and then he packed his stuff and then we came upstairs. But I'm glad he had. That was at the beginning of the problem. Yes, like he was just, when we were waiting because he still had food, he just threw the information. I feel like he just needed to tell someone. And since nobody else was at the table, I feel like he just found time."
0:32:12,0:32:13,Manuel,And he was ready to continue.
0:32:13,0:32:17,Patricia,"To share with someone, yeah. Yeah, I'm glad that he got that time with Cristina."
0:32:17,0:32:17,Belén,Yes.
0:32:17,0:32:38,Paulina,"I'm wondering if there was mandated reporters. Like, I think. Yeah, I was just wondering. That's what I was thinking about. Because I feel like once you have that information, like. We deal with it. Yeah. I was just thinking that. I'm just gonna shoot an email just in case. I feel like this is something we should follow up on. Yeah. And then have a conversation with Corpino."
0:32:38,0:32:45,?,"Yeah, yeah. I would just send an email tonight and then stop by tomorrow."
0:32:46,0:32:52,Patricia,"Make sure that he's safe. Yeah. Yeah. I don't know if anyone else was involved, but if they're hitting each other."
0:32:52,0:33:00,Paulina,"Because his story was like. He might be hurt. Like, his mom already ran away from a relationship like that. And he was supposed to be the one who kind of."
0:33:00,0:33:01,Patricia,Was going to save her.
0:33:01,0:33:02,Andrea,You know?
0:33:02,0:33:03,Patricia,Yeah.
0:33:03,0:33:13,Andrea,"But it's. They're very young. I mean, it's also very interesting for me that at the beginning I remember that he used to say, no, he's not my dad. And now he's saying."
0:33:13,0:33:14,Belén,He's worried.
