Start,End,Speaker,Text
0:09:14,0:09:18,Patricia,"Oh, he used yours. Because you don't have it in your phone?"
0:09:18,0:09:28,SPEAKER_00,"No, because I wasn't sure if I had enough memory. My phone was using full of memory so I forgot to delete it. I wasn't sure if it was going to cap or if it was going to be all I can't take note of."
0:09:28,0:09:32,Patricia,"I renamed it, though, I think. I wrote both."
0:09:32,0:09:34,Joe,Jordani's story sounds.
0:09:34,0:09:50,Patricia,"Yeah, Jordani has sounds so there's an audio for Jordani. But I don't know how it's going to work. And then Lucas didn't want to... he created his great movie. But then he didn't want to record. So you have Lucas in yours and I named it."
0:09:50,0:09:52,Joe,It didn't say that it was accepted.
0:09:52,0:10:02,Patricia,He wasn't happy with the speed so we took one snapshot of each one of each one but we explored how to slow it down and he was happy with three.
0:10:02,0:10:04,Joe,Speed three.
0:10:04,0:10:14,Patricia,But he didn't want to add any sound any sound because this person was going into the store and then leaving the store with the video game and then he was going home to play the video game.
0:10:14,0:10:22,Joe,Was he just thinking dialogue as sound? Because you could do footsteps or other things like that. But he didn't suggest anything like that.
0:10:22,0:10:24,Patricia,"He didn't seem interested in adding anything, but he told me the story"
0:10:24,0:10:46,Joe,"Y eso fue todo tal vez tenga una imaginación más grande cuando vea a todos los demás and I think tomorrow, after we watch them, I'm going to be like if you guys want to get this on your phone i don't know how to say download an application. [spanish] ¿bajar? ¿una aplicación? ¿es gratis?"
0:10:46,0:10:48,Patricia,¿podríamos mandarle a cada papá su aplicación por whatsapp?
0:10:48,0:11:00,Joe,"Sí, podemos mandarlo un link con todos los películas pero también si quieren crear más películas para usar la aplicación"
0:11:00,0:11:02,Patricia,Digamos uno de los papás
0:11:02,0:11:04,Patrica,Pobre papás
0:11:04,0:11:10,Belén,¿habían algunos que me preguntaron que habían hecho la película porque querían hacer otra pero en casa?
0:11:10,0:11:14,Joe,"Sí, es que yo dije a muchos"
0:11:14,0:11:16,Patrica,Digamos uno de los papás
0:11:16,0:11:22,Joe,"Sí, yo pregunté hoy pero nadie entiende porque los test"
0:11:22,0:11:30,Patrica,Si pudiéramos añadir en la PowerPoint la imagen o enseñarlo en el teléfono ese icon
0:11:30,0:11:32,Joe,Icon y nombre de la aplicación
0:11:32,0:11:34,Patricia,Porque es super sencillo de usar
0:11:34,0:11:38,Joe,Voy a hacer un loop entonces puede ser al fin
0:11:38,0:11:50,Patricia,"Al final eso alright sí, pero estuvo interesante con Israel Israel tenia muy bonitos muy bonitos muñequitos"
0:11:50,0:12:06,SPEAKER_01,Sí estuvo mucho tiempo a pesar que no estuvo tanto tiempo pero la mayoría de una clase estuvo un poquito molesto porque se secaron y no se pueden mover mucho pero lo logró todavía arreglar
0:12:06,0:12:26,Patricia,Perdieron flexibilidad al secarse y se quedó así no estaba contento con eso si hoy tenía un día me dijo que no estaba muy bien por varias cosas así que y Jordani casi se me rompió el corazón destruyó su Mario sí
0:12:26,0:12:28,Joe,"Claro, bueno, un parte"
0:12:28,0:12:30,Patrica,Paramos un momento y digo
0:12:30,0:12:36,Patricia,"Y ahora qué pasa ahora tengo que destruir Mario. Pero no dudó, he didn't hesitate, he went and destroyed the Mario."
0:12:36,0:12:38,SPEAKER_07,Was it part of the plan?
0:12:38,0:12:58,Patricia,"I was like, I hope that it's a part of the cuento. Yeah, part of the plan was that there was a ball that fell on Mario and destroyed it. There was one friend that had his hand but the Mario is there. So you can see the Mario and then it's destroyed. The ball comes and destroys the Mario. But then the head moves by itself."
0:12:58,0:13:10,Joe,"Ah si, muy bien. Tambien, el dice que part of the reason that Mario was a little damaged at the beginning he told me is because he had just been fighting he had just been fighting someone else."
0:13:10,0:13:12,SPEAKER_07,I don't remember
0:13:12,0:13:18,Patricia,He's fighting in the whole movie. The whole movie. He's always fighting
0:13:18,0:13:34,Group,*Noisy chatter*
0:13:46,0:13:50,Joe,Sorry Kevin sometimes I feel sorry for Kevin
0:13:50,0:13:56,Patricia,Como que son personas pero no son personas pero como que están
0:13:56,0:14:00,SPEAKER_07,"Eso me gusta siempre no, no olvide él"
0:14:00,0:14:02,Belén,Hi Kevin
0:14:02,0:14:20,Patricia,"How about the rest? This is what we were doing in that room. Anything else? Anything about the attitude? Anything that you learned? How did that go? Did you finish? No, por supuesto"
0:14:20,0:15:08,SPEAKER_02,"I did the first one with Nathan. Janina. We didn't do the first one because she was not here. Because she was not here. She was excited, so I felt bad saying no. And jayden with Nathan and Jaden the answers were pretty much the same. Nathan said the thing that I remember that he changed i remember that he changed is that he likes to read at home. He likes to read at home. Alone. When he has free time. Because he knows that helps him to be a stronger reader. But then besides that he said the same that he said in the first one."
0:15:08,0:15:12,Patricia,Great. Did you end up doing any?
0:15:14,0:15:28,SPEAKER_07,Yes. And Kaylee racelyn pero there are two more and someone else. Novani
0:15:40,0:15:44,SPEAKER_05,Yes. Sometimes they change their opinion. They ask why. You have to ask a lot.
0:16:10,0:16:12,Patricia,"In itself, the tool is not very good."
0:16:12,0:16:44,SPEAKER_07,"But it's a bit the same. At home, your mom forces you to read. Y dijo que no le gusta leer sola. ¿qué más? Sí, cuando cambiaban un poco de la respuesta, le preguntaba por qué y escribí ahí pero es difícil en aquí un poco revuelto es muy difícil porque ella en sí es como un poco entonces a Kaylee es mejor salir de la aula y sentarse"
0:16:44,0:16:48,SPEAKER_06,"Sí, allí estaba más en silencio sí, aquí era muy"
0:16:50,0:16:54,SPEAKER_07,Porque había muchos aleana no estaba
0:16:54,0:16:56,None,"Sí, cuando estaba enferma"
0:16:56,0:17:04,SPEAKER_06,En la cimitacruz sí estaban así Israel y Jordán que querían jugar con la pelotita
0:17:04,0:17:06,SPEAKER_05,Y Israel dándole con la cabeza
0:17:06,0:17:08,SPEAKER_01,Y yo estaba asustado
0:17:08,0:17:10,Patricia,Ella tiene que buscar su lente
0:17:10,0:17:16,Patrica,"Adelante, adelante adelante, claro vino buscando sus lentes"
0:17:16,0:17:18,?,¿cómo se ven sus lentes?
0:17:18,0:17:22,SPEAKER_09,¿cómo se ven Marín? ¿de qué color son? ¿de qué color son?
0:17:22,0:17:26,Belén,Are they in a box? Were they in a box?
0:17:26,0:17:30,None,"No, they were alone"
0:17:30,0:17:32,SPEAKER_09,"No, no"
0:17:32,0:17:38,SPEAKER_05,Cuéntanos que te ayudamos a encontrarlos ella estaba buscando algo did anyone see her glasses?
0:17:38,0:17:40,Belén,"No, no"
0:17:40,0:17:42,None,"No, no"
