Start,End,Speaker,Text
0:08:36,0:08:48,SPEAKER_08,"Oh, wow! So you already have it in your phone? You were using the iPad? Yeah, I had it. And then you uploaded it. Ah, you uploaded it to the drive."
0:08:48,0:08:56,SPEAKER_05,"Yeah. Oh, wow! That's great!"
0:08:56,0:09:02,SPEAKER_04,"Yeah, if anyone has any you can either airdrop it to me or upload or airdrop to me."
0:09:04,0:09:08,SPEAKER_03,I didn't know how to use it so we learned together.
0:09:08,0:09:14,SPEAKER_04,"Manuel, did you use mine? Oh, you used mine for the animation. Oh, he used yours."
0:09:14,0:09:18,SPEAKER_08,"Because you don't have it in your phone? No, because I wasn't sure"
0:09:18,0:09:28,SPEAKER_00,If I had enough memory. My phone was using full of memory so I forgot to delete it. I wasn't sure if it was going to cap or if it was going to be all I can't take note of.
0:09:28,0:09:32,SPEAKER_08,"I renamed it, though, I think. I wrote both."
0:09:32,0:09:34,SPEAKER_04,Jordani's story sounds.
0:09:34,0:09:48,SPEAKER_08,"Yeah, Jordani has sounds so there's an audio for Jordani. But I don't know how it's going to work. And then Lucas didn't want to... he created his great movie. But then he didn't want to record. So you have Lucas in yours"
0:09:48,0:09:52,SPEAKER_04,And I named it. It didn't say that it was accepted.
0:09:52,0:10:02,SPEAKER_08,He wasn't happy with the speed so we took one snapshot of each one but we explored how to slow it down and he was happy with three. Speed three.
0:10:02,0:10:04,SPEAKER_04,But he didn't want to add any sound
0:10:04,0:10:14,SPEAKER_08,Because this person was going into the store and then leaving the store with the video game and then he was going home to play the video game. Was he just thinking dialogue as sound? Because you could do footsteps
0:10:14,0:10:20,SPEAKER_04,Or other things like that. But he didn't suggest anything like that. He didn't seem interested in adding anything.
0:10:20,0:10:24,SPEAKER_08,He told me the story but maybe he'll have a bigger imagination about it
0:10:24,0:10:44,SPEAKER_04,"When he sees everybody else. And I think tomorrow, after we watch them i'm going to be like if you guys want to get this on your phone i don't know how to say download an application. Bajar. Bajar. Un aplicación. Es gratis."
0:10:44,0:10:48,SPEAKER_05,Podríamos mandar a cada papá el suyo por el WhatsApp.
0:10:48,0:11:00,SPEAKER_04,"Sí, podemos mandarlo. Con todos los películas. Pero también si quieren crear más películas para usar la aplicación. Sí, digamos uno a los papás. Pobres papás."
0:11:00,0:11:02,SPEAKER_06,Podemos mandarlo.
0:11:02,0:11:10,SPEAKER_03,"Había uno que me preguntaron por qué habían hecho la película porque querían hacer otra pero en casa. Sí, es que yo dije a muchos papás."
0:11:10,0:11:14,SPEAKER_04,Digamos uno a los papás. Si algunos tienen su teléfono ya.
0:11:14,0:11:16,SPEAKER_06,"Sí, yo pregunté hoy"
0:11:16,0:11:22,SPEAKER_04,Pero nadie tiene. Porque los test. Si pudiéramos añadir en la PowerPoint
0:11:22,0:11:30,SPEAKER_06,La imagen o enseñarlo en el teléfono. Ese icon. Icon y nombre de la aplicación. Super sencillo de usar.
0:11:30,0:11:32,SPEAKER_04,Voy a hacer un loop.
0:11:32,0:11:34,SPEAKER_08,Entonces puede ser al fin.
0:11:34,0:11:38,SPEAKER_04,Al final eso. All right.
0:11:38,0:11:40,SPEAKER_06,"Sí, pero estuvo interesante."
0:11:40,0:11:52,SPEAKER_08,"Con Israel. Israel tenía muy bonitos muy bonitos muñequitos. Sí. No sé, estuvo mucho tiempo."
0:11:52,0:12:06,SPEAKER_01,A pesar que no se llevó tanto tiempo. Pero la mayoría de una clase los mando a los actividades. Estaba un poquito molesto porque se secaron y no se podía mover mucho pero lo logró todavía arreglar.
0:12:06,0:12:16,SPEAKER_08,Perdieron flexibilidad al secarse. No estaba contento con eso. Si hoy tenía un día me dijo que no estaba muy bien.
0:12:16,0:12:18,SPEAKER_06,Por varias cosas.
0:12:18,0:12:26,SPEAKER_08,Y Jordani casi se me rompió el corazón. Destruyó su Mario.
0:12:26,0:12:30,SPEAKER_04,"Sí. Paramos un momento y digo, ¿y ahora qué pasa?"
0:12:30,0:12:36,SPEAKER_08,Ahora tengo que destruir Mario. Pero no dudó. He didn't hesitate. He went and destroyed the Mario.
0:12:36,0:12:40,SPEAKER_07,"I was like, I hope that it's a part of the cuento. Yeah, part of the plan was that"
0:12:40,0:12:56,SPEAKER_08,There was a ball that fell on Mario and destroyed it. There was one friend that had his hand we deleted it but the Mario is there. So you can see the Mario and then it's destroyed. The ball comes and destroys the Mario. But then the head moves by itself.
0:13:02,0:13:06,SPEAKER_04,The reason that Mario was a little damaged at the beginning
0:13:06,0:13:18,SPEAKER_08,He told me is because he had just been fighting someone else. He's fighting in the whole movie. Yeah. He's always there.
0:13:32,0:13:36,SPEAKER_05,Oh yeah. It's in the book.
0:13:42,0:13:46,SPEAKER_07,It's so funny. It's so funny.
0:13:46,0:14:18,SPEAKER_08,"It's so funny. Sorry, Kevin. Hi, Kevin. How about the rest? This is what we were doing in that room. Anything else? Anything about the attitude? Anything that you learned? How did that go?"
0:14:18,0:15:10,SPEAKER_02,Did you finish? I did the first one with Nathan. Janina. We didn't do the first one because she was not here. She was excited. I was excited to say no. With Nathan and Jaden the answers were pretty much the same. Nathan said the thing that I remember that he changed is that he likes to read at home. Alone. When he has free time. Because he knows that helps him to be a stronger reader. But then besides that he said the same that he said in the first one. Great.
0:15:12,0:15:38,SPEAKER_07,Did you end up doing any? Yes. And Kaylee raised two more questions. And somebody else. Nobani. Yes. Sometimes they change their opinion. They ask why. You have to ask a lot.
0:15:40,0:15:44,SPEAKER_05,In itself the tool is not very good.
0:15:44,0:15:46,SPEAKER_06,It's more like a conversation.
0:15:46,0:16:42,SPEAKER_07,"If something comes up. But it's a bit the same. At home, your mom forces you to read. Raising. Nobani. And she said that she doesn't like to read alone. I understand that too. She supports you. She forces you to read alone. And if it's difficult she talks a bit about it. What else? Yes, when they changed the answers i asked why and I wrote there. Great. It's difficult. She was a bit confused. So in the end it's very difficult. Because she is like a bit... so it's better for Kaylee to leave the room."
0:16:44,0:16:48,SPEAKER_06,"Yes, there she would be more silent. Yes."
0:16:48,0:16:50,SPEAKER_05,Here it was very quiet.
0:16:50,0:16:54,SPEAKER_07,"Yes, because there were a few aliens who were not here."
0:16:54,0:17:04,SPEAKER_06,"Yes, they were sick. Like Miss Cruz. Yes. Israel and Jordan wanted to play with the ball."
0:17:04,0:17:06,SPEAKER_05,Israel hit her with his head and she fell.
0:17:06,0:17:08,SPEAKER_01,I was scared.
0:17:08,0:17:10,SPEAKER_08,She has to look for her glasses.
0:17:10,0:17:16,SPEAKER_06,"Go ahead. Go ahead. Ah, she came looking for her glasses."
0:17:16,0:17:18,SPEAKER_08,How do they look?
0:17:18,0:17:22,SPEAKER_09,What color are they? What color are they?
0:17:22,0:17:32,SPEAKER_09,"Are they in a box? Are they in a box? No, they were alone. It was a black."
0:17:32,0:17:38,SPEAKER_05,"Tell us, we will help you find them. I think they are around here. She was looking for something."
0:17:38,0:17:40,SPEAKER_03,Did anyone see her glasses?
0:17:40,0:17:42,,"No, she didn't have her glasses."
