Start,End,Speaker,Text
0:16:22,0:17:00,Belen,"I was working with Jada because the story was about fighting and then getting tired and leaving. So I was trying to perhaps think a little bit more about a more positive ending. So we were talking about what really happens when you fight with a friend. So I asked him, when you fight with your friend do you just go away? Or do you try to be friends again? So he was like, yeah, but I think that he finds funny the ending. But that's fine."
0:17:00,0:17:04,Patricia,"The end is that they remain angry. Yeah, it was not that they were angry."
0:17:04,0:17:16,Belen,"He had resistance to a happy ending. He doesn't say that they were angry, but they were tired. They were tired. So does he see it as"
0:17:16,0:17:20,Joe,Playing mostly? Does it seem like?
0:17:20,0:17:38,Belen,The story is that he is with Isis in a park and isis punches him first and then he punches back and then they punch for a moment in time and then they get tired and they leave.
0:17:38,0:17:46,Patricia,"But he did say this was Isis' story. She created, like, I have no ownership in this."
0:17:46,0:18:12,Belen,"No, because he has missed the two last sessions. So he kind of took over the story. When he was working with Isis the story got to the part that they were in the park and they were angry. So that's a bit... but the other part where they punch themselves and they are tired and leave. All of that is Jaden's."
0:18:12,0:18:46,Patricia,"Some of them are very violent and dramatic. In that group, they were going to jail. They were a target and they were stealing. The push, what is it called? If you steal, you're going to jail. But then chloe was the police woman because they wouldn't want her stealing too. They let them go to live with Gwaius but then they called the parents. And the mom is so angry that she doesn't want to pick them up. So they spent seven years in jail."
0:18:46,0:18:50,Joe,That was so sad. That's a good long story. It's got some ups and downs.
0:18:50,0:19:00,Patricia,"It took me some time to get that out. Yeah, does Kelsey say sorry? Except for... because they're creating it as we're asking them. I don't think they've got any story."
0:19:00,0:19:06,Belen,"Let's make it up for this lady that is asking. This is the story that Kelsey told me. Yeah, it's the exact same story."
0:19:06,0:19:28,Patricia,"Oh, they didn't have this story before. And it's remembering it maybe. Now another thing that we were focusing on is the community. I was trying to ask them, so what's the background? Where is this happening? And that's where Target came from. And then someone... Sears? Someone told me about Sears. They like Sears. Is Scandi there? I don't know where it was."
0:19:28,0:19:32,SPEAKER_01,The locker. The park came up a lot at my table.
0:19:32,0:19:40,Joe,The cake shop. I know. Eliana is doing one at the cake shop. The game.
0:19:40,0:19:42,Patricia,Cake.
0:19:42,0:19:44,Joe,The bakery.
0:19:44,0:19:50,Belen,That's the word. Dariel said no. Because everything is happening in the beach.
0:19:50,0:19:52,SPEAKER_04,That was locked two weeks ago.
0:19:52,0:19:58,Joe,But that is also... i'm sure he's talking about it. Could be talking about it.
0:19:58,0:20:02,SPEAKER_02,"And Giovanni? Oh, Giovanni doesn't want the community either."
0:20:02,0:20:08,SPEAKER_04,"What if we lose? He didn't use the Mario world. Yeah, Giovanni too."
0:20:08,0:20:10,SPEAKER_02,Jayden picked the
0:20:10,0:20:22,Belen,Target mural that we saw. I think it's kind of in a park. So he chose that. Who? Jayden.
0:20:22,0:20:24,Patricia,So did we get a lot of photos selected?
0:20:24,0:20:28,Joe,I can just select a few more that are good.
0:20:28,0:20:38,Belen,"Just print them out. In the group network, Jayden chose a picture. We're like, no. It doesn't work."
0:20:38,0:20:50,Patricia,But they can use extras. They could just choose from the ones we have printed. It might be helpful to do this size in Walgreens. Because this one sometimes is too big.
0:20:50,0:20:58,Joe,Or they could cut. I thought we were just going to do paper. Because we don't want it to be reflective. And we want it to take up the whole back of the...
0:20:58,0:21:00,Patricia,"Oh, not photographic like in Walgreens."
0:21:00,0:21:06,Joe,"No, I don't think we have the time or money. The reflective part"
0:21:06,0:21:10,SPEAKER_01,"Would be a problem as well. I was going to say, I think regular paper is better anyway."
0:21:10,0:21:12,SPEAKER_04,It's also easier to cut if you need to adjust things.
0:21:12,0:21:20,Joe,"Can we do color? I can try to print in color at the office I work at. In the office,"
0:21:20,0:21:24,Patricia,We're not doing very well with coloring.
0:21:24,0:21:26,Joe,I can try at the office I work at.
0:21:26,0:21:30,SPEAKER_04,We can print it at TC. Ashley got a new computer.
0:21:30,0:21:32,Patricia,It doesn't connect with one color printer.
0:21:32,0:21:36,Joe,We can print them in color at TC.
0:21:36,0:21:38,SPEAKER_08,For me to pay.
0:21:38,0:21:40,Joe,I'll try to go without paying.
0:21:42,0:21:52,Patricia,Just give me the receipt. We need them. If you don't. If I can't get it for free. That's what I was trying to say.
0:21:52,0:21:58,Belen,And then choose the target. But they can just draw in mural. David was very happy drawing just this.
0:21:58,0:22:02,Joe,I guess I got overly concerned with the time that all of this is going to take.
0:22:04,0:22:08,SPEAKER_01,"Yeah, maybe it's the barrier by the computer to work."
0:22:08,0:22:14,Patricia,It's going to take some time. This is what we're going to do until the end of the year. I'm just worried
0:22:14,0:22:26,Joe,"About them not finishing. If they don't finish, and some others do. They want to keep working on it, but we're not coming anymore. I don't know. That's what I'm worried about. It'll be okay, I guess."
0:22:26,0:22:28,Belen,We're gone to make them finish.
0:22:28,0:22:40,SPEAKER_04,"That'll be fine. A lot of the kids are finishing with their play. Once we get through the movie, they can help other kids finish. We all have to make the movie."
0:22:40,0:22:54,Patricia,"Not only Joe, this time around. That's what we're going to do. That's going to be much faster. We have the tripods. But I think Angela and Andrea didn't get to see them, right? They were there."
0:22:54,0:22:56,SPEAKER_07,They're pretty simple.
0:22:56,0:23:00,Patricia,"They're not very complicated. But just so you know, we have tripods."
0:23:00,0:23:04,Belen,Mini tripods. Did they taste them?
0:23:04,0:23:06,Patricia,"On Friday, it was fine to shoot."
0:23:06,0:23:08,Joe,This Friday.
0:23:08,0:23:10,Patricia,"This Friday, we'll talk about that."
0:23:10,0:23:12,Joe,Even though we're starting to shoot them tomorrow.
0:23:12,0:23:16,SPEAKER_02,We set up today. We don't have those tripods with us.
0:23:16,0:23:20,Belen,We don't have them. Go with the flow.
0:23:20,0:23:32,Joe,It's pretty easy. Download the app on your phone. If you haven't already. It's called Stop Motion. It's like a blue icon on the video camera.
0:23:32,0:23:34,Patricia,Is it in Play Store or Mac Store?
0:23:34,0:23:40,Belen,"Just for you, Joe. It's for the kids. 64 years."
0:23:40,0:23:42,Patricia,Hannah.
0:23:42,0:24:20,SPEAKER_00,"Do you see... sorry, go ahead. No, you speak. I was also thinking just to tie it into the class and what they do during the day. I guess it's all covered right now. As we mentioned before, we have these values like perseverance and craftsmanship and things that we focus on. If you see someone who is persevering specifically because we were talking about a lot of the learning that's happening is in that challenging yourself."
0:24:20,0:24:22,Joe,"Yeah, exactly."
0:24:22,0:25:04,SPEAKER_00,"Collaborating. All of those things are good to highlight especially they know all the vocabulary, they know what they mean. Also, part of our lesson plans at the school, we mentioned this before too, but the anticipated misconceptions and then also at the end, a debrief to talk about maybe highlighting a student who was persevering or who showed a strategy for this play. Show a strategy that really worked that they can come up and show the whole class and maybe review it the next time"
0:25:04,0:25:06,SPEAKER_07,In the bottle.
0:25:06,0:25:26,SPEAKER_00,I think all these things can be good to tie together and give shine to specific students who are doing really good work in those areas or just in a technique that can help the kids with their play.
0:25:28,0:25:38,Patricia,"Today we would have had a closing, we would have highlighted some people look at each other's work. It's just that we haven't planned for it because we know how to the end."
0:25:38,0:25:42,SPEAKER_00,"Yeah, I know that's not always a priority."
0:25:42,0:25:54,Joe,"We could do it tomorrow. With my demonstration, I could be like who was it who today was it that immediately went to doing things so they could stand up."
0:25:54,0:25:58,SPEAKER_01,"Isabel a little bit did, but also did some flat."
0:26:00,0:26:02,SPEAKER_04,Marine.
0:26:02,0:26:06,Joe,I could ask them too when I get here tomorrow.
0:26:06,0:26:26,SPEAKER_01,Because they wait next to each other. And Dylan too. Dylan made a car immediately that was like 3D and not flat. He was struggling to get it to stay. Who was that? Dylan. He made wheels and he was trying to put a piece of play dough and get it to stay on top. But maybe tomorrow
0:26:26,0:26:28,Patricia,By the end of the session
0:26:28,0:26:56,SPEAKER_02,"They are all doing it. I like just 3D because i know that that kind of pushes. The 2D which maybe we want them to do 3D but I feel like there's still a lot of good things happening in 2D. Yes, but suggesting this is another way. I feel like we're just picking those examples so maybe we have one example that is 3D and another one that is showing something else that is not necessarily 3D."
0:26:56,0:27:02,Joe,With the clay stuff. With the play dough stuff. In 2D.
0:27:02,0:27:08,SPEAKER_04,Without saying you need to do it. The interesting ones I think with a lot of detail.
0:27:08,0:27:42,Patricia,It would be good to hear what they say. I imagine that being flat is harder to move them. Some of them are really pushing them to the paper. It's like stuck to the paper. They will have to peel it up. I don't know how they are going to move them. They might realize on their own that the 3D option which is what we want. We want them to realize that maybe the 3D is a better option because you can move it spatially. We'll tell them that they said that. They can discover it. I think Nobani started doing the 3D because she saw Marie.
0:27:42,0:27:50,Belen,They learned from each other. Maybe they come up with a solution. Like with the clay. Maybe they come up with another solution.
0:27:50,0:27:58,Patricia,And that is capturing that is wonderful. At the beginning of session tomorrow.
0:27:58,0:28:04,Joe,If we wanted to ask whoever is willing that we think is a good idea.
0:28:04,0:28:08,SPEAKER_04,"If we come up early, whoever comes up early needs to play the game we started today."
0:28:08,0:28:16,SPEAKER_01,Yes. I wrote down the list of names who went today. Because I was like I'm not going to remember this unless I write it down. Yeah.
0:28:16,0:28:20,Belen,And some of you kids might come.
0:28:22,0:28:26,Patricia,We were all in the same classroom today.
0:28:28,0:28:30,Belen,To avoid the
0:28:30,0:28:36,Patricia,Mess. And we had not too many. Because it was so many.
0:28:36,0:28:42,Belen,It was fun. The room is displaying a certain way because of the tests.
0:28:42,0:28:58,SPEAKER_02,It might be better not to touch. I did say that maybe we just stay here. Yeah. Good idea for the testing. Because I didn't take pictures. Sorry. No. She's not coming tomorrow. What?
0:28:58,0:29:04,Patricia,"Oh, so we did this for Andrea now. She's not allowing us in her room."
0:29:04,0:29:06,Joe,"Oh, is it just you?"
0:29:06,0:29:16,SPEAKER_02,"What? No, but they need to send that. They don't have to be a sub. I mean not a sub. It has to be a teacher."
0:29:16,0:29:28,SPEAKER_01,It's like I can't be one of my teachers is also absent tomorrow. And they were like I can't be the sub because you have to be a certified teacher for the test.
0:29:28,0:29:36,Patricia,"It's very serious. Hannah, were you going to say anything else? Sorry. About the connections that you see with the classroom. For us it's very important."
0:29:38,0:29:40,SPEAKER_00,Things we can emphasize.
0:29:42,0:29:50,Patricia,With the anticipated misconception what do you see for this context? Do you have any suggestions for them?
0:29:50,0:30:32,SPEAKER_00,"Well, I guess it was just like if the purpose, like I don't know exactly what how much you want to restrict or if there is any misconceptions in this sort of case as there might be with a typical lesson. If you're trying to discourage them from doing the 2D or from doing i don't know, like the violin or whatever it is that you think is like like this restriction should be just to address them in the beginning or in the times where you're like highlighting oh, why did you do this? Or like what did you do and why?"
0:30:34,0:31:32,Patricia,"Yeah, I understand that. Like if we want them to have a message in their story how are we going to get them to the message? Tell them you have to have a message. Like what is your story telling about? What do you want me as your audience to get from your story? Because you should have a purpose with your story. And I hope it's not we should all steal and go to jail. That's true. Like we can think about we could have pushed a little bit more toward more community building because we are experiencing community or how do we behave in a community? I guess, I don't know. They were having fun with the jail. And it's not real. It's not like it's just their imaginations. So there wasn't any violence either in that one. They were not shooting each other."
0:31:32,0:31:34,Joe,In the stealing one?
0:31:34,0:31:38,Patricia,Thankfully. They were just stealing. But it was very fun. They were stealing these beautiful little animals.
0:31:38,0:31:48,Joe,"And I don't think, even though they put themselves in the role of the bad actors in the community they're still like understanding how the community functions"
0:31:48,0:31:58,Patricia,"And they're showing us that. Yeah, there was a consequence. But they also got out and they sent them to exercise, which is interesting because they could see"
0:31:58,0:32:02,Joe,"Something productive. Yeah, taking care of themselves."
0:32:02,0:32:08,SPEAKER_02,But I was saying that when they were doing the story they said that they would want to go to jail
0:32:08,0:32:46,Belen,"Because they got an exercise. Yes, the story was that they were going to target, they were going to steal something and they were going to get caught so they would have to go to jail for, back then it was six years. 97. Yeah. And then I asked them but you know you're going to be there for so long. What are you going to do? And then she came up with the idea that during that time she would exercise and get fit. There was something"
0:32:46,0:33:02,Patricia,"With the sequence that didn't work. Because they the mother was involved she didn't want them, so they seven years in there but then they sent us to exercise they let us go and sent us to exercise like the sequence didn't work for me in my head. But I see that you had it"
0:33:02,0:33:12,Belen,"Yeah, and they were going to stay there to get fit during those years so when they leave jail they will"
0:33:12,0:33:20,SPEAKER_04,"Be stronger. I'm not even surprised of your story look at the media we have, they probably watch Netflix at home and they all watch Wednesday"
0:33:20,0:33:40,Joe,"And it's so terribly violent speaking of that jordani commented on my glasses saying that I look like Jeffrey Dahmer i was like, have you seen that? He was like, yeah, he takes showers and eats people, takes showers and blood and eats people. I was like, I didn't know that. That's terrible. Jordani, I think he's watched the show"
0:33:40,0:34:12,SPEAKER_04,"It's just there's nothing we can do to stop whatever happens when they have their kids in their home or their parents or grown ups we can't hurt them, make sense Yeah, and we can help them understand and I know we push for community i think we all tried but some kids were very adamant about no, no, no, we're going to the beach or we're going to jail and that's fine, I think my only question is for that story how are we going to make that stop motion because it's going to require a lot of scenes"
0:34:12,0:34:16,SPEAKER_07,"A lot of scenes, yeah a lot of time"
0:34:16,0:34:20,Patricia,They would realize that they have to do something about that and they will have to trim their story
0:34:20,0:34:24,Joe,Or make more scenery right now they just need
0:34:24,0:34:26,SPEAKER_04,"No, no, no, the jail one"
0:34:26,0:34:30,SPEAKER_02,"Oh, the jail one the one that they're going to the beach"
0:34:30,0:34:36,SPEAKER_04,"Just the moving to steal something is going to take at least say, 30 frames"
0:34:36,0:34:46,Joe,"And if they get tired and they say, I'm done which is what happened last time, they had long stories that they didn't fully finish that's that, I guess"
0:34:46,0:34:48,Belen,So probably it will be a stealing and going to jail
0:34:48,0:34:54,Patricia,"They will get tired before going to jail and in their mind they've made the story yeah, they've made the story"
0:34:54,0:34:56,Joe,In a different form
0:34:56,0:35:02,Patricia,They might choose to only show one piece that they really like or something weird
0:35:02,0:35:04,SPEAKER_04,Or maybe something that will help them
0:35:06,0:35:08,SPEAKER_02,We just have next week
0:35:10,0:35:16,Belen,Tomorrow and next week so support
0:35:16,0:35:18,Joe,I'll bring the tripod tomorrow
0:35:18,0:35:28,Patricia,"The story making is good, right Hanna? Oh yeah you see connections with the day school i know you're in kindergarten"
0:35:28,0:35:42,Joe,"Oh, go ahead if they were in school, would they have been redirected from the stories that we're talking about here? Like no stealing? Yeah so, they get to be free in our program"
0:35:42,0:35:44,SPEAKER_04,Maybe you could try to redirect them tomorrow
0:35:44,0:35:48,SPEAKER_07,"Yeah, I don't know i don't think we need to"
0:35:52,0:36:00,Joe,"I don't think we need to, I don't know i think what we're trying to do here is let them express how they understand their community"
0:36:00,0:36:02,SPEAKER_04,Is it Kelsey?
0:36:02,0:36:10,Belen,"Kelsey, Kaylee, Chloe chloe tambien they dragged Chloe because Chloe had a different story and Lucas is in that table"
0:36:12,0:36:16,Patricia,"Chloe, yeah, they erased her name but now she's the policewoman"
0:36:16,0:36:50,Belen,"Yeah, because Chloe had another story a nice story yeah, that they were together and it was her, Isis and Kelsey and Kaylee going to Gracie's or something like that like a name of a store and they were going to buy some makeup and some tavers or something like that and then they are going to get back to Will's that was the story but that was Chloe's story"
0:36:50,0:37:06,Patricia,"But then as they were telling me the story she was like, oh, I'm also there stealing And they said, no, you can't be there We already said it's only the three of us too many people so I think it was me suggesting maybe she can be the police and they loved that and you're the policewoman"
0:37:06,0:37:38,Belen,"Yeah, because Chloe didn't like originally the story of stealing so she wanted to go buy stuff and get back to Will's so yeah, that fits her character And the same with Isis who was not here last week i asked her about because she was also put on the story of stealing and Isis said, uh-uh I love Isis you said, uh-uh, I don't do that No, no, no, you have to put me out of that She didn't want to be included on the story of stealing"
0:37:38,0:37:48,SPEAKER_04,"Isis yeah maybe we can ask them some questions about as they're working, what are you taking away from the story? So it looks more like a story"
0:37:48,0:38:08,SPEAKER_02,"And maybe also i would say not to make it funny i feel like it still fits in the idea of community because they're acknowledging the dynamic in the community but maybe not make it like, oh, this is so funny You're going to jail and then you're going to wake up"
0:38:08,0:38:34,SPEAKER_01,"I also wonder if maybe we push them to think about why is it that this is the story? Because if it's they might respond and be like, oh, I did this because I thought it would be funny Or they might respond and be like, this is what I feel like This is what I see or like, this is what I You know what I mean? And I think one way or another, right, then that questioning also pushes them to that criticality"
0:38:34,0:39:16,Patricia,"Of why is it that you feel like it's the story i asked one of them kelsey, maybe Kaylee because they said oh, then when I'm in jail they're going to do me something they were going to do to them something but that was realistic that happens and I said oh, why is that happening in jail? And she said, well, that's what happens in jail And I asked her, how do you know? To see if she knew more i wanted to see if this jail connection had anything to do with real life but but no, she didn't reveal anything I think it's just imagination"
0:39:16,0:39:20,Joe,I think they're just playing all over pop culture
